"","EVI2018"
"2141",4175
"2142",4081
"2143",4077
"2144",4163
"2145",2859
"2146",4027
"2147",4018
"2148",4249
"2149",4254
"2150",4516
"2151",3523
"2152",4144
"2153",4171
"2154",4813
"2155",4461
"2156",3921
"2157",4464
"2158",4177
"2159",4134
"2160",4181
"2161",4400
"2162",3399
"2163",4019
"2164",3584
"2165",3601
"2166",4449
"2167",4524
"2168",4288
"2169",4052
"2170",4300
"2171",4047
"2172",4130
"2173",4101
"2174",4341
"2175",4132
"2176",4340
"2177",4215
"2178",4123
"2179",4810
"2180",4090
"2181",3677
"2182",4222
"2183",3952
"2184",4020
"2185",4105
"2186",4244
"2187",4276
"2188",3595
"2189",3595
"2190",4094
"2191",4234
"2192",4477
"2193",4224
"2194",4195
"2195",4293
"2196",3429
"2197",4492
"2198",3713
"2199",4390
"2200",3959
"2201",4265
"2202",4348
"2203",4017
"2204",4135
"2205",4336
"2206",3474
"2207",3735
"2208",3902
"2209",4336
"2210",4269
"2211",3843
"2212",4029
"2213",4480
"2214",4195
"2215",4396
"2216",3734
"2217",3139
"2218",4120
"2219",4274
"2220",4446
"2221",4036
"2222",4170
"2223",4191
"2224",4080
"2225",4106
"2226",3631
"2227",4186
"2228",4160
"2229",4169
"2230",4241
"2231",4186
"2232",3043
"2233",4400
"2234",3665
"2235",3660
"2236",4391
"2237",4388
"2238",4271
"2239",4491
"2240",4267
"2241",4400
"2242",4295
"2243",4305
"2244",4666
"2245",3729
"2246",4291
"2247",2879
"2248",4288
"2249",4393
"2250",4515
"2251",4404
"2252",4479
"2253",3899
"2254",4022
"2255",3941
"2256",2936
"2257",4288
"2258",4452
"2259",3851
"2260",4432
"2261",4306
"2262",4377
"2263",3929
"2264",4450
"2265",4055
"2266",4177
"2267",3971
"2268",4406
"2269",4057
"2270",3990
"2271",4373
"2272",4340
"2273",4395
"2274",3354
"2275",4784
"2276",4166
"2277",4336
"2278",4321
"2279",3972
"2280",4336
"2281",4484
"2282",4378
"2283",4162
"2284",4224
"2285",4077
"2286",4311
"2287",4645
"2288",4548
"2289",3774
"2290",3964
"2291",4364
"2292",3952
"2293",3912
"2294",3877
"2295",3977
"2296",3486
"2297",4394
"2298",3784
"2299",4228
"2300",4230
"2301",4410
"2302",4473
"2303",4309
"2304",4361
"2305",4447
"2306",4408
"2307",4141
"2308",4141
"2309",4181
"2310",4239
"2311",4310
"2312",4043
"2313",4221
"2314",4350
"2315",4403
"2316",3582
"2317",4025
"2318",3807
"2319",4133
"2320",4427
"2321",4470
"2322",4275
"2323",4140
"2324",4431
"2325",4449
"2326",4387
"2327",4094
"2328",4167
"2329",4069
"2330",4215
"2331",4346
"2332",4122
"2333",4438
"2334",4218
"2335",4138
"2336",4265
"2337",4274
"2338",4346
"2339",4397
"2340",3911
"2341",4083
"2342",4081
"2343",3993
"2344",4311
"2345",4114
"2346",4008
"2347",4411
"2348",3876
"2349",4507
"2350",4093
"2351",4099
"2352",4357
"2353",4068
"2354",4179
"2355",4047
"2356",4321
"2357",4620
"2358",3856
"2359",3945
"2360",4281
"2361",4236
"2362",4176
"2363",4229
"2364",3828
"2365",4047
"2366",4008
"2367",4124
"2368",3952
"2369",4145
"2370",3369
"2371",3740
"2372",4175
"2373",4175
"2374",3973
"2375",4334
"2376",4124
"2377",3724
"2378",3979
"2379",4024
"2380",4060
"2381",4474
"2382",4632
"2383",4143
"2384",4396
"2385",4270
"2386",4204
"2387",4181
"2388",4155
"2389",4164
"2390",4490
"2391",4196
"2392",4386
"2393",4447
"2394",4243
"2395",4415
"2396",4363
"2397",4166
"2398",4295
"2399",4264
"2400",4197
"2401",4017
"2402",4639
"2403",4351
"2404",4506
"2405",4515
"2406",4279
"2407",4308
"2408",4450
"2409",4052
"2410",4056
"2411",4159
"2412",3717
"2413",4157
"2414",3959
"2415",4230
"2416",4312
"2417",4317
"2418",4234
"2419",4248
"2420",4509
"2421",4601
"2422",4553
"2423",4368
"2424",4449
"2425",4379
"2426",4196
"2427",4037
"2428",3928
"2429",3956
"2430",4140
"2431",4219
"2432",4642
"2433",4478
"2434",4637
"2435",4228
"2436",4070
"2437",4105
"2438",4011
"2439",4350
"2440",4356
"2441",4367
"2442",3990
"2443",4035
"2444",4471
"2445",4420
"2446",4482
"2447",4382
"2448",4531
"2449",4645
"2450",4486
"2451",4429
"2452",4459
"2453",4079
"2454",4106
"2455",4038
"2456",4488
"2457",4224
"2458",3794
"2459",3850
"2460",4623
"2461",4439
"2462",3771
"2463",4694
"2464",3520
"2465",4534
"2466",4362
"2467",4510
"2468",4389
"2469",4398
"2470",4609
"2471",4606
"2472",4518
"2473",3825
"2474",4217
"2475",3753
"2476",4188
"2477",4066
"2478",4496
"2479",3925
"2480",3574
"2481",3755
"2482",4038
"2483",4111
"2484",5291
"2485",3535
"2486",3766
"2487",4022
"2488",4044
"2489",4430
"2490",4554
"2491",4402
"2492",4192
"2493",4359
"2494",4411
"2495",4417
"2496",4552
"2497",4517
"2498",4520
"2499",4421
"2500",4469
"2501",4376
"2502",4108
"2503",3932
"2504",4549
"2505",4658
"2506",4331
"2507",3821
"2508",4365
"2509",4148
"2510",3960
"2511",4389
"2512",4389
"2513",3960
"2514",3959
"2515",4536
"2516",4204
"2517",4386
"2518",4587
"2519",4537
"2520",4520
"2521",4478
"2522",4156
"2523",4440
"2524",3971
"2525",4265
"2526",4469
"2527",4040
"2528",4166
"2529",4531
"2530",4472
"2531",4321
"2532",4403
"2533",4313
"2534",4379
"2535",4163
"2536",4393
"2537",4461
"2538",4304
"2539",4560
"2540",4641
"2541",4381
"2542",3510
"2543",4468
"2544",4468
"2545",3519
"2546",4290
"2547",4329
"2548",4649
"2549",4492
"2550",4347
"2551",3974
"2552",4438
"2553",4073
"2554",4225
"2555",4544
"2556",3824
"2557",4364
"2558",3162
"2559",4117
"2560",4032
"2561",4285
"2562",4234
"2563",4182
"2564",4363
"2565",4464
"2566",4359
"2567",4525
"2568",4498
"2569",4492
"2570",4314
"2571",4171
"2572",4470
"2573",4442
"2574",4606
"2575",4495
"2576",4183
"2577",3822
"2578",4530
"2579",4288
"2580",4518
"2581",4220
"2582",4157
"2583",4384
"2584",4426
"2585",4421
"2586",4253
"2587",4432
"2588",4209
"2589",4062
"2590",4585
"2591",4549
"2592",4277
"2593",4349
"2594",4362
"2595",4393
"2596",4224
"2597",4309
"2598",4492
"2599",4025
"2600",5058
"2601",4455
"2602",4254
"2603",4203
"2604",4436
"2605",4149
"2606",4361
"2607",4713
"2608",3964
"2609",4309
"2610",4507
"2611",4160
"2612",4341
"2613",4000
"2614",4355
"2615",4368
"2616",4216
"2617",4453
"2618",4615
"2619",4308
"2620",4361
"2621",4453
"2622",4398
"2623",4022
"2624",3971
"2625",4373
"2626",4351
"2627",3602
"2628",4323
"2629",4169
"2630",4099
"2631",4219
"2632",4586
"2633",3698
"2634",4397
"2635",4180
"2636",4394
"2637",4440
"2638",4453
"2639",4409
"2640",4071
"2641",4257
"2642",4170
"2643",4403
"2644",4401
"2645",4264
"2646",4420
"2647",4434
"2648",4295
"2649",4484
"2650",4500
"2651",4209
"2652",4093
"2653",4096
"2654",4572
"2655",4457
"2656",4213
"2657",4629
"2658",4293
"2659",4540
"2660",4061
"2661",4485
"2662",4802
"2663",3572
"2664",4704
"2665",4274
"2666",4233
"2667",4336
"2668",3899
"2669",3988
"2670",4267
"2671",4420
"2672",3839
"2673",3980
"2674",4489
"2675",4577
"2676",4514
"2677",4194
"2678",4475
"2679",4571
"2680",4448
"2681",4448
"2682",4466
"2683",4381
"2684",4568
"2685",4627
"2686",4646
"2687",4072
"2688",4540
"2689",4443
"2690",3535
"2691",4113
"2692",4365
"2693",4356
"2694",4143
"2695",4553
"2696",4505
"2697",4284
"2698",4443
"2699",4531
"2700",4337
"2701",4184
"2702",4488
"2703",4486
"2704",4510
"2705",4290
"2706",4116
"2707",3466
"2708",3812
"2709",4530
"2710",3964
"2711",4114
"2712",4554
"2713",4749
"2714",4571
"2715",4509
"2716",4474
"2717",4598
"2718",4464
"2719",4501
"2720",4302
"2721",4455
"2722",4448
"2723",4094
"2724",4407
"2725",4432
"2726",4526
"2727",4474
"2728",4366
"2729",4400
"2730",4409
"2731",4598
"2732",4263
"2733",3853
"2734",4180
"2735",4496
"2736",4423
"2737",4701
"2738",4592
"2739",4236
"2740",4616
"2741",4446
"2742",4525
"2743",4535
"2744",4441
"2745",4370
"2746",4461
"2747",4361
"2748",4324
"2749",4451
"2750",4282
"2751",4302
"2752",4428
"2753",4591
"2754",4398
"2755",4136
"2756",4301
"2757",4135
"2758",5333
"2759",4142
"2760",4476
"2761",4508
"2762",4406
"2763",4479
"2764",4465
"2765",4415
"2766",4463
"2767",4414
"2768",4070
"2769",4413
"2770",4442
"2771",4515
"2772",4507
"2773",4318
"2774",4154
"2775",4554
"2776",5158
"2777",4696
"2778",4720
"2779",4793
"2780",4612
"2781",4142
"2782",3859
"2783",4240
"2784",4292
"2785",4458
"2786",4369
"2787",4358
"2788",4422
"2789",4088
"2790",4312
"2791",4132
"2792",4366
"2793",4464
"2794",4469
"2795",4356
"2796",4584
"2797",4501
"2798",4450
"2799",5215
"2800",3817
"2801",4501
"2802",4159
"2803",4180
"2804",4598
"2805",4362
"2806",4671
"2807",4716
"2808",4722
"2809",4352
"2810",4373
"2811",4361
"2812",4204
"2813",4226
"2814",4295
"2815",4469
"2816",4480
"2817",4524
"2818",4436
"2819",4491
"2820",4429
"2821",4276
"2822",4446
"2823",4127
"2824",4375
"2825",3827
"2826",3812
"2827",4154
"2828",3869
"2829",4568
"2830",4659
"2831",4655
"2832",4503
"2833",4516
"2834",4446
"2835",4090
"2836",4207
"2837",4540
"2838",4391
"2839",4335
"2840",4245
"2841",4000
"2842",4424
"2843",4427
"2844",4393
"2845",3641
"2846",4074
"2847",4072
"2848",4378
"2849",4199
"2850",4860
"2851",4481
"2852",4446
"2853",4415
"2854",4030
"2855",4331
"2856",4633
"2857",4526
"2858",4396
"2859",4685
"2860",3495
"2861",4489
"2862",4395
"2863",3991
"2864",4263
"2865",4256
"2866",4354
"2867",4321
"2868",4174
"2869",4198
"2870",3847
"2871",3685
"2872",3896
"2873",3896
"2874",4812
"2875",4440
"2876",4418
"2877",4397
"2878",4696
"2879",4568
"2880",4644
"2881",4608
"2882",4334
"2883",3835
"2884",4402
"2885",4424
"2886",4135
"2887",3763
"2888",4444
"2889",4522
"2890",4160
"2891",4371
"2892",4386
"2893",4064
"2894",4669
"2895",4412
"2896",4446
"2897",4402
"2898",4465
"2899",4782
"2900",4854
"2901",4677
"2902",4346
"2903",4369
"2904",4310
"2905",4313
"2906",4378
"2907",4403
"2908",4513
"2909",3950
"2910",4123
"2911",4349
"2912",4097
"2913",4007
"2914",4198
"2915",4401
"2916",4609
"2917",4271
"2918",4446
"2919",4406
"2920",3242
"2921",4352
"2922",4545
"2923",4551
"2924",4518
"2925",4628
"2926",4368
"2927",4356
"2928",4389
"2929",4154
"2930",4225
"2931",4192
"2932",4179
"2933",4351
"2934",3950
"2935",4604
"2936",4415
"2937",4501
"2938",4869
"2939",4030
"2940",4224
"2941",4461
"2942",4611
"2943",4649
"2944",4549
"2945",4497
"2946",4410
"2947",4277
"2948",4340
"2949",4424
"2950",3939
"2951",4194
"2952",4486
"2953",4386
"2954",4257
"2955",4297
"2956",4266
"2957",4277
"2958",3837
"2959",3999
"2960",4486
"2961",4292
"2962",4118
"2963",4561
"2964",4548
"2965",4605
"2966",4459
"2967",5202
"2968",5075
"2969",4333
"2970",4575
"2971",4544
"2972",4378
"2973",4557
"2974",4526
"2975",4547
"2976",4222
"2977",4347
"2978",4364
"2979",4122
"2980",4139
"2981",4366
"2982",4506
"2983",4080
"2984",4968
"2985",4416
"2986",3991
"2987",4579
"2988",4107
"2989",4415
"2990",4177
"2991",4159
"2992",4208
"2993",4640
"2994",4548
"2995",4567
"2996",4855
"2997",4271
"2998",4531
"2999",4235
"3000",4386
"3001",4437
"3002",4586
"3003",4457
"3004",4351
"3005",4528
"3006",4348
"3007",4521
"3008",4294
"3009",3665
"3010",3916
"3011",4716
"3012",4333
"3013",4542
"3014",4886
"3015",4703
"3016",4347
"3017",4574
"3018",4537
"3019",4448
"3020",4596
"3021",4635
"3022",4597
"3023",4261
"3024",4531
"3025",4545
"3026",4408
"3027",4330
"3028",4478
"3029",4452
"3030",4645
"3031",4517
"3032",4334
"3033",4400
"3034",4295
"3035",4538
"3036",2297
"3037",3723
"3038",4482
"3039",4342
"3040",4550
"3041",4260
"3042",4575
"3043",4739
"3044",4469
"3045",4530
"3046",4696
"3047",4446
"3048",4501
"3049",4662
"3050",4539
"3051",4511
"3052",4752
"3053",4344
"3054",4472
"3055",4427
"3056",4497
"3057",4268
"3058",4596
"3059",4227
"3060",4536
"3061",4482
"3062",4512
"3063",4675
"3064",3750
"3065",4702
"3066",4549
"3067",2043
"3068",5033
"3069",4664
"3070",4248
"3071",4659
"3072",4694
"3073",4408
"3074",4533
"3075",4586
"3076",4432
"3077",4694
"3078",4492
"3079",4523
"3080",4364
"3081",4412
"3082",4114
"3083",4511
"3084",4265
"3085",3686
"3086",4258
"3087",4030
"3088",4331
"3089",4722
"3090",4792
"3091",4758
"3092",4911
"3093",4540
"3094",4256
"3095",4676
"3096",4237
"3097",3797
"3098",4226
"3099",4611
"3100",4444
"3101",4438
"3102",4465
"3103",4570
"3104",4527
"3105",4210
"3106",4356
"3107",4115
"3108",4424
"3109",4367
"3110",4138
"3111",3047
"3112",4214
"3113",4332
"3114",4238
"3115",3858
"3116",3780
"3117",4498
"3118",4504
"3119",4740
"3120",4862
"3121",5192
"3122",4335
"3123",4711
"3124",4423
"3125",4688
"3126",4621
"3127",4597
"3128",4490
"3129",4891
"3130",4441
"3131",4762
"3132",4225
"3133",4372
"3134",3938
"3135",4142
"3136",4237
"3137",4523
"3138",4737
"3139",4642
"3140",4606
"3141",4851
"3142",4360
"3143",4103
"3144",4686
"3145",4732
"3146",4871
"3147",4613
"3148",4741
"3149",3960
"3150",3801
"3151",4393
"3152",4785
"3153",4705
"3154",4739
"3155",4745
"3156",4622
"3157",4766
"3158",4520
"3159",4613
"3160",4585
"3161",4547
"3162",4578
"3163",4380
"3164",4517
"3165",4663
"3166",3693
"3167",3962
"3168",4912
"3169",4621
"3170",4295
"3171",4137
"3172",4203
"3173",4646
"3174",4393
"3175",4725
"3176",4679
"3177",4866
"3178",4338
"3179",4687
"3180",4579
"3181",3927
"3182",4550
"3183",4854
"3184",4783
"3185",4615
"3186",4321
"3187",4298
"3188",4473
"3189",4454
"3190",4408
"3191",4299
"3192",4179
"3193",4032
"3194",4642
"3195",4188
"3196",4231
"3197",4744
"3198",4723
"3199",4510
"3200",4756
"3201",4488
"3202",3950
"3203",4324
"3204",4562
"3205",4789
"3206",4927
"3207",4390
"3208",4450
"3209",4450
"3210",4187
"3211",4029
"3212",4159
"3213",4461
"3214",4385
"3215",3889
"3216",3915
"3217",4228
"3218",3970
"3219",4698
"3220",4801
"3221",4540
"3222",3086
"3223",4545
"3224",4513
"3225",4840
"3226",4926
"3227",4142
"3228",4391
"3229",3867
"3230",4757
"3231",4681
"3232",4554
"3233",4700
"3234",5063
"3235",4783
"3236",4595
"3237",4771
"3238",4389
"3239",4285
"3240",4511
"3241",4644
"3242",4363
"3243",4381
"3244",3962
"3245",4081
"3246",4207
"3247",4349
"3248",4867
"3249",5140
"3250",4608
"3251",4337
"3252",4341
"3253",4633
"3254",4957
"3255",4635
"3256",4706
"3257",4502
"3258",4676
"3259",4750
"3260",4794
"3261",4635
"3262",4366
"3263",4306
"3264",4390
"3265",4594
"3266",4654
"3267",3821
"3268",4209
"3269",4675
"3270",5039
"3271",4232
"3272",4165
"3273",4949
"3274",4653
"3275",4562
"3276",4509
"3277",4244
"3278",4281
"3279",3714
"3280",4666
"3281",4247
"3282",4482
"3283",4248
"3284",4421
"3285",5224
"3286",3808
"3287",4726
"3288",4825
"3289",4409
"3290",4465
"3291",4293
"3292",4538
"3293",4711
"3294",4064
"3295",4423
"3296",4985
"3297",4569
"3298",4582
"3299",4355
"3300",4566
"3301",4587
"3302",3815
"3303",3810
"3304",3777
"3305",4039
"3306",4223
"3307",4788
"3308",4795
"3309",4621
"3310",4587
"3311",4435
"3312",4280
"3313",4722
"3314",4440
"3315",4448
"3316",4322
"3317",3811
"3318",3572
"3319",3903
"3320",4960
"3321",4663
"3322",5128
"3323",3835
"3324",3395
"3325",4209
"3326",4594
"3327",4598
"3328",4800
"3329",4854
"3330",4730
"3331",4808
"3332",4663
"3333",4250
"3334",4567
"3335",4344
"3336",3876
"3337",3855
"3338",4024
"3339",4393
"3340",5068
"3341",4717
"3342",4077
"3343",4762
"3344",4237
"3345",4557
"3346",4743
"3347",4760
"3348",4809
"3349",4675
"3350",4688
"3351",3670
"3352",4954
"3353",4394
"3354",4115
"3355",4357
"3356",4561
"3357",4660
"3358",4637
"3359",4617
"3360",4775
"3361",4554
"3362",4858
"3363",4640
"3364",4839
"3365",4517
"3366",4654
"3367",4073
"3368",4776
"3369",4077
"3370",4292
"3371",4160
"3372",4181
"3373",3819
"3374",3761
"3375",3895
"3376",4367
"3377",4497
"3378",4605
"3379",4711
"3380",4634
"3381",4680
"3382",4797
"3383",4542
"3384",4611
"3385",5194
"3386",4649
"3387",4319
"3388",4447
"3389",4519
"3390",4101
"3391",3783
"3392",4102
"3393",4459
"3394",4487
"3395",4439
"3396",3763
"3397",4360
"3398",3932
"3399",4645
"3400",3755
"3401",3540
"3402",3540
"3403",3540
"3404",3540
"3405",3917
"3406",4427
"3407",4373
"3408",4607
"3409",4574
"3410",4814
"3411",4806
"3412",5194
"3413",4334
"3414",3629
"3415",3808
"3416",3669
"3417",3653
"3418",4206
"3419",3696
"3420",4100
"3421",4008
"3422",5081
"3423",4691
"3424",4247
"3425",4257
"3426",3905
"3427",4397
"3428",4551
"3429",4934
"3430",4658
"3431",4670
"3432",4688
"3433",4436
"3434",4893
"3435",4818
"3436",4176
"3437",3835
"3438",4245
"3439",3783
"3440",4063
"3441",4513
"3442",4265
"3443",4058
"3444",4286
"3445",4037
"3446",4463
"3447",4307
"3448",4108
"3449",5101
"3450",4036
"3451",4134
"3452",4507
"3453",4183
"3454",3708
"3455",4395
"3456",4775
"3457",4378
"3458",4509
"3459",5240
"3460",4896
"3461",4583
"3462",4334
"3463",4561
"3464",4331
"3465",4662
"3466",4752
"3467",3942
"3468",4709
"3469",3840
"3470",4605
"3471",4154
"3472",5262
"3473",4791
"3474",4858
"3475",3992
"3476",3708
"3477",4594
"3478",4558
"3479",4452
"3480",4482
"3481",4545
"3482",4422
"3483",4560
"3484",4373
"3485",4595
"3486",4481
"3487",4169
"3488",3695
"3489",4277
"3490",4207
"3491",4628
"3492",4060
"3493",3969
"3494",4398
"3495",3650
"3496",3863
"3497",3832
"3498",3551
"3499",5099
"3500",4775
"3501",4631
"3502",4468
"3503",3971
"3504",3952
"3505",3978
"3506",4331
"3507",4386
"3508",4515
"3509",4788
"3510",4432
"3511",4396
"3512",4020
"3513",4075
"3514",4181
"3515",3436
"3516",3350
"3517",3266
"3518",4285
"3519",4712
"3520",4137
"3521",3604
"3522",4438
"3523",4060
"3524",4324
"3525",4615
"3526",3708
"3527",4270
"3528",4722
"3529",4594
"3530",4395
"3531",4469
"3532",4136
"3533",4404
"3534",4218
"3535",4614
"3536",4635
"3537",3865
"3538",3605
"3539",3583
"3540",4124
"3541",3851
"3542",3773
"3543",4667
"3544",4271
"3545",3769
"3546",4150
"3547",4291
"3548",5028
"3549",4229
"3550",4674
"3551",4428
"3552",4318
"3553",4281
"3554",4400
"3555",4650
"3556",4211
"3557",4444
"3558",4550
"3559",4482
"3560",4592
"3561",3953
"3562",4577
"3563",4618
"3564",4572
"3565",4336
"3566",4519
"3567",4644
"3568",4555
"3569",4782
"3570",4538
"3571",4474
"3572",4713
"3573",4686
"3574",4443
"3575",4070
"3576",4394
"3577",4488
"3578",3783
"3579",4206
"3580",4261
"3581",5003
"3582",5032
"3583",5166
"3584",4800
"3585",3727
"3586",4232
"3587",4383
"3588",3808
"3589",3410
"3590",4542
"3591",4625
"3592",4802
"3593",4560
"3594",4584
"3595",4363
"3596",3797
"3597",4331
"3598",4477
"3599",4762
"3600",4438
"3601",4533
"3602",4409
"3603",4381
"3604",4618
"3605",4811
"3606",4774
"3607",4767
"3608",4416
"3609",4840
"3610",4635
"3611",4525
"3612",3998
"3613",4212
"3614",4701
"3615",4413
"3616",4042
"3617",3898
"3618",4123
"3619",4072
"3620",3154
"3621",4782
"3622",4190
"3623",4428
"3624",4024
"3625",4335
"3626",4144
"3627",4580
"3628",4658
"3629",4853
"3630",4574
"3631",4472
"3632",4512
"3633",4661
"3634",4625
"3635",4889
"3636",4604
"3637",4668
"3638",4373
"3639",4542
"3640",4106
"3641",4358
"3642",3619
"3643",3670
"3644",4810
"3645",4769
"3646",4098
"3647",4493
"3648",5046
"3649",4302
"3650",4278
"3651",4502
"3652",4399
"3653",4355
"3654",4027
"3655",4271
"3656",4430
"3657",4170
"3658",4964
"3659",4638
"3660",4456
"3661",4633
"3662",4761
"3663",4564
"3664",4400
"3665",4415
"3666",4257
"3667",4428
"3668",3533
"3669",4507
"3670",4135
"3671",4678
"3672",4002
"3673",4577
"3674",4746
"3675",4088
"3676",3786
"3677",4380
"3678",4675
"3679",4721
"3680",4508
"3681",4849
"3682",4428
"3683",3824
"3684",4480
"3685",4847
"3686",4203
"3687",4247
"3688",4394
"3689",4820
"3690",5045
"3691",4105
"3692",3974
"3693",3553
"3694",4591
"3695",4542
"3696",4489
"3697",4598
"3698",4438
"3699",4562
"3700",4469
"3701",4319
"3702",4117
"3703",4005
"3704",3939
"3705",3993
"3706",3616
"3707",4264
"3708",4503
"3709",4201
"3710",4510
"3711",4697
"3712",4052
"3713",5311
"3714",4420
"3715",4151
"3716",4491
"3717",3339
"3718",4279
"3719",4580
"3720",4611
"3721",4556
"3722",4261
"3723",4458
"3724",4379
"3725",4278
"3726",4414
"3727",4057
"3728",4431
"3729",4486
"3730",4354
"3731",4386
"3732",3715
"3733",4465
"3734",4693
"3735",4594
"3736",5025
"3737",5275
"3738",4665
"3739",4889
"3740",4703
"3741",3825
"3742",4047
"3743",4305
"3744",5023
"3745",4407
"3746",4520
"3747",4844
"3748",4410
"3749",4464
"3750",4282
"3751",4413
"3752",4143
"3753",4315
"3754",3985
"3755",4345
"3756",4561
"3757",4336
"3758",4146
"3759",4637
"3760",4609
"3761",4126
"3762",5055
"3763",4451
"3764",4471
"3765",4290
"3766",4258
"3767",4600
"3768",3379
"3769",4356
"3770",4228
"3771",4807
"3772",4503
"3773",4390
"3774",4313
"3775",4575
"3776",4859
"3777",2639
"3778",4229
"3779",4166
"3780",4367
"3781",4565
"3782",4686
"3783",4517
"3784",4525
"3785",4122
"3786",4122
"3787",3968
"3788",4523
"3789",4322
"3790",4487
"3791",4632
"3792",3891
"3793",4033
"3794",4923
"3795",4491
"3796",3988
"3797",4132
"3798",4095
"3799",4261
"3800",3946
"3801",4229
"3802",4207
"3803",4425
"3804",4852
"3805",4704
"3806",4667
"3807",4853
"3808",4362
"3809",4090
"3810",4217
"3811",5204
"3812",4406
"3813",3900
"3814",3944
"3815",4072
"3816",3909
"3817",4009
"3818",4368
"3819",4321
"3820",4649
"3821",3552
"3822",4762
"3823",5113
"3824",4404
"3825",4184
"3826",4549
"3827",4508
"3828",4613
"3829",4589
"3830",4157
"3831",4178
"3832",4257
"3833",4181
"3834",4400
"3835",4294
"3836",4299
"3837",4485
"3838",4370
"3839",4533
"3840",4894
"3841",4866
"3842",4937
"3843",4284
"3844",4362
"3845",4836
"3846",4228
"3847",4190
"3848",4858
"3849",4860
"3850",5113
"3851",4808
"3852",3963
"3853",4130
"3854",4451
"3855",4085
"3856",4074
"3857",4294
"3858",4222
"3859",4363
"3860",4529
"3861",4384
"3862",4201
"3863",3934
"3864",4277
"3865",4569
"3866",4809
"3867",4772
"3868",4747
"3869",4594
"3870",3682
"3871",4816
"3872",4470
"3873",4618
"3874",3917
"3875",3937
"3876",4379
"3877",3780
"3878",4096
"3879",4187
"3880",4275
"3881",4726
"3882",4458
"3883",4213
"3884",4057
"3885",3717
"3886",4647
"3887",4700
"3888",3449
"3889",3782
"3890",4851
"3891",4647
"3892",4209
"3893",4205
"3894",4870
"3895",5040
"3896",2961
"3897",4230
"3898",4476
"3899",4227
"3900",4644
"3901",4563
"3902",4608
"3903",3237
"3904",4652
"3905",4822
"3906",4811
"3907",4493
"3908",4156
"3909",4636
"3910",4156
"3911",4394
"3912",4181
"3913",3480
"3914",4302
"3915",4891
"3916",4426
"3917",3840
"3918",4061
"3919",4397
"3920",4103
"3921",4086
"3922",4551
"3923",4297
"3924",4044
"3925",4056
"3926",4617
"3927",4224
"3928",4639
"3929",4430
"3930",4349
"3931",4739
"3932",4622
"3933",4049
"3934",4420
"3935",4510
"3936",4338
"3937",4076
"3938",4264
"3939",4399
"3940",4563
"3941",4758
"3942",4585
"3943",4670
"3944",4581
"3945",4429
"3946",4114
"3947",3802
"3948",4035
"3949",4416
"3950",3903
"3951",4552
"3952",4381
"3953",4091
"3954",4079
"3955",4152
"3956",4063
"3957",4490
"3958",4249
"3959",4598
"3960",4339
"3961",4020
"3962",3921
"3963",4318
"3964",4192
"3965",4309
"3966",3823
"3967",3923
"3968",4003
"3969",3773
"3970",3450
"3971",4058
"3972",4545
"3973",4715
"3974",4952
"3975",4481
"3976",4164
"3977",4305
"3978",4351
"3979",4641
"3980",4028
"3981",4485
"3982",3824
"3983",3034
"3984",3621
"3985",4216
"3986",4612
"3987",4373
"3988",4639
"3989",4331
"3990",4083
"3991",4161
"3992",4030
"3993",4446
"3994",4234
"3995",4349
"3996",4128
"3997",3853
"3998",4490
"3999",4033
"4000",4497
"4001",4525
"4002",4482
"4003",3900
"4004",4896
"4005",4124
"4006",4088
"4007",4140
"4008",4468
"4009",4420
"4010",4587
"4011",4598
"4012",4700
"4013",4532
"4014",4044
"4015",4366
"4016",4372
"4017",3947
"4018",4414
"4019",4582
"4020",4423
"4021",4041
"4022",4188
"4023",3706
"4024",4466
"4025",4179
"4026",4488
"4027",4189
"4028",4297
"4029",4231
"4030",3804
"4031",3981
"4032",4396
"4033",4826
"4034",4813
"4035",4285
"4036",3959
"4037",3679
"4038",4158
"4039",4491
"4040",5086
"4041",4773
"4042",4558
"4043",3135
"4044",4055
"4045",4456
"4046",4463
"4047",4011
"4048",4303
"4049",4096
"4050",3534
"4051",2380
"4052",3823
"4053",4058
"4054",3523
"4055",4207
"4056",4271
"4057",4271
"4058",4258
"4059",4138
"4060",4607
"4061",4558
"4062",4593
"4063",3911
"4064",4010
"4065",4556
"4066",2392
"4067",4413
"4068",3967
"4069",3483
"4070",4521
"4071",4075
"4072",3986
"4073",4193
"4074",4460
"4075",4278
"4076",4325
"4077",3995
"4078",4234
"4079",3814
"4080",3608
"4081",3642
"4082",4295
"4083",3791
"4084",3686
"4085",4509
"4086",4329
"4087",4446
"4088",4070
"4089",4476
"4090",4446
"4091",4311
"4092",4849
"4093",4695
"4094",4327
"4095",4618
"4096",4738
"4097",3971
"4098",4362
"4099",4035
"4100",4504
"4101",2118
"4102",4472
"4103",4906
"4104",4736
"4105",4270
"4106",4693
"4107",4170
"4108",3785
"4109",4126
"4110",4211
"4111",4384
"4112",4571
"4113",4467
"4114",4201
"4115",3915
"4116",3933
"4117",4008
"4118",4638
"4119",4781
"4120",3805
"4121",4681
"4122",4097
"4123",5149
"4124",4916
"4125",4049
"4126",4004
"4127",4648
"4128",4605
"4129",4903
"4130",4270
"4131",4714
"4132",4708
"4133",4850
"4134",4814
"4135",1468
"4136",3030
"4137",3923
"4138",3832
