"","EVI2012"
"2141",4176
"2142",3619
"2143",3808
"2144",4101
"2145",2477
"2146",3816
"2147",3821
"2148",4179
"2149",3531
"2150",3840
"2151",3670
"2152",3987
"2153",4062
"2154",4292
"2155",3202
"2156",4185
"2157",4038
"2158",3908
"2159",3869
"2160",4249
"2161",3579
"2162",3127
"2163",3541
"2164",3620
"2165",3952
"2166",4100
"2167",4296
"2168",3703
"2169",4064
"2170",4000
"2171",3741
"2172",3977
"2173",3738
"2174",4129
"2175",3768
"2176",4243
"2177",4144
"2178",4073
"2179",4005
"2180",3894
"2181",3797
"2182",3948
"2183",4081
"2184",3939
"2185",3813
"2186",4267
"2187",3921
"2188",3996
"2189",3996
"2190",4317
"2191",4157
"2192",4252
"2193",3873
"2194",3996
"2195",4096
"2196",3626
"2197",3728
"2198",3917
"2199",3969
"2200",3877
"2201",3935
"2202",4113
"2203",4301
"2204",3917
"2205",4150
"2206",3602
"2207",3558
"2208",3575
"2209",4150
"2210",4479
"2211",3897
"2212",4106
"2213",4470
"2214",4053
"2215",4062
"2216",3809
"2217",2788
"2218",3820
"2219",3714
"2220",4317
"2221",4217
"2222",4358
"2223",3740
"2224",4108
"2225",3648
"2226",3835
"2227",4559
"2228",4342
"2229",4221
"2230",4123
"2231",4056
"2232",2695
"2233",4214
"2234",3646
"2235",3748
"2236",4060
"2237",4056
"2238",4045
"2239",4213
"2240",4097
"2241",4220
"2242",4323
"2243",4048
"2244",4048
"2245",3745
"2246",4129
"2247",2816
"2248",3487
"2249",4221
"2250",4355
"2251",4120
"2252",4213
"2253",3944
"2254",3721
"2255",3732
"2256",2720
"2257",3803
"2258",3969
"2259",3671
"2260",4052
"2261",4230
"2262",4387
"2263",3860
"2264",4130
"2265",3817
"2266",4121
"2267",3517
"2268",4078
"2269",4027
"2270",3998
"2271",4453
"2272",4203
"2273",4057
"2274",3257
"2275",4017
"2276",3576
"2277",4297
"2278",3834
"2279",4078
"2280",4297
"2281",4380
"2282",4104
"2283",4034
"2284",3895
"2285",4242
"2286",4216
"2287",4344
"2288",4365
"2289",3702
"2290",3440
"2291",4079
"2292",3984
"2293",4145
"2294",3683
"2295",3753
"2296",3882
"2297",3832
"2298",4009
"2299",4030
"2300",3969
"2301",4188
"2302",4374
"2303",4250
"2304",4123
"2305",4277
"2306",3906
"2307",3829
"2308",4001
"2309",3861
"2310",4205
"2311",4133
"2312",3258
"2313",4209
"2314",4234
"2315",4395
"2316",3208
"2317",3923
"2318",3367
"2319",4636
"2320",4173
"2321",4157
"2322",3749
"2323",3508
"2324",4298
"2325",4439
"2326",4228
"2327",4043
"2328",3945
"2329",3998
"2330",4236
"2331",3912
"2332",4564
"2333",4202
"2334",3805
"2335",4193
"2336",4196
"2337",3975
"2338",4077
"2339",4068
"2340",4197
"2341",3967
"2342",3735
"2343",3628
"2344",4057
"2345",3730
"2346",3725
"2347",4053
"2348",4407
"2349",4098
"2350",3999
"2351",4073
"2352",4011
"2353",4042
"2354",4452
"2355",4045
"2356",4316
"2357",4362
"2358",4140
"2359",3756
"2360",3938
"2361",4093
"2362",3916
"2363",4060
"2364",3652
"2365",4045
"2366",3725
"2367",4054
"2368",3507
"2369",4223
"2370",2939
"2371",3158
"2372",3850
"2373",3850
"2374",3751
"2375",4155
"2376",4054
"2377",3860
"2378",3531
"2379",3413
"2380",3749
"2381",4206
"2382",4017
"2383",3968
"2384",4497
"2385",4660
"2386",3878
"2387",3944
"2388",3964
"2389",4026
"2390",4206
"2391",4112
"2392",4020
"2393",4107
"2394",4573
"2395",4533
"2396",3926
"2397",3915
"2398",3837
"2399",3871
"2400",4089
"2401",3529
"2402",4074
"2403",3736
"2404",3761
"2405",4083
"2406",3950
"2407",4601
"2408",4460
"2409",3610
"2410",3874
"2411",3553
"2412",3339
"2413",4111
"2414",4115
"2415",3793
"2416",3702
"2417",4540
"2418",3907
"2419",3566
"2420",4225
"2421",4293
"2422",4558
"2423",4494
"2424",3911
"2425",3960
"2426",3900
"2427",3708
"2428",3892
"2429",3801
"2430",4016
"2431",3501
"2432",4407
"2433",4221
"2434",4210
"2435",4312
"2436",4076
"2437",3989
"2438",4072
"2439",4703
"2440",3556
"2441",4158
"2442",3999
"2443",4033
"2444",4452
"2445",4489
"2446",4403
"2447",4427
"2448",4341
"2449",4697
"2450",4638
"2451",4240
"2452",4061
"2453",3592
"2454",3943
"2455",3709
"2456",4589
"2457",3766
"2458",3548
"2459",3925
"2460",4040
"2461",4038
"2462",3566
"2463",4445
"2464",3257
"2465",4283
"2466",4231
"2467",4110
"2468",4716
"2469",4405
"2470",4758
"2471",3791
"2472",3985
"2473",3788
"2474",3976
"2475",3312
"2476",3749
"2477",3671
"2478",4183
"2479",3682
"2480",3164
"2481",3278
"2482",3615
"2483",3494
"2484",4240
"2485",3249
"2486",3550
"2487",3923
"2488",3861
"2489",3867
"2490",3861
"2491",4130
"2492",4089
"2493",3935
"2494",4457
"2495",4190
"2496",3902
"2497",3857
"2498",3965
"2499",4253
"2500",4262
"2501",3907
"2502",3817
"2503",3769
"2504",4511
"2505",4177
"2506",4004
"2507",3681
"2508",3421
"2509",3747
"2510",4301
"2511",3440
"2512",3440
"2513",4301
"2514",2970
"2515",4394
"2516",4182
"2517",4079
"2518",4138
"2519",3926
"2520",3856
"2521",3794
"2522",3397
"2523",3957
"2524",4001
"2525",3344
"2526",3902
"2527",3805
"2528",3871
"2529",4176
"2530",4153
"2531",3324
"2532",3576
"2533",3674
"2534",4172
"2535",4069
"2536",4368
"2537",4397
"2538",4253
"2539",3863
"2540",4156
"2541",3912
"2542",3000
"2543",3865
"2544",3865
"2545",3384
"2546",4212
"2547",4177
"2548",3659
"2549",3962
"2550",3890
"2551",3843
"2552",3829
"2553",3294
"2554",3847
"2555",3994
"2556",3834
"2557",3812
"2558",3850
"2559",3966
"2560",3516
"2561",4402
"2562",4008
"2563",3819
"2564",3733
"2565",4593
"2566",4529
"2567",4498
"2568",4324
"2569",4315
"2570",4287
"2571",4130
"2572",4269
"2573",3925
"2574",3922
"2575",3702
"2576",3872
"2577",3894
"2578",4052
"2579",4278
"2580",3957
"2581",3758
"2582",4017
"2583",3986
"2584",4102
"2585",4307
"2586",3741
"2587",4114
"2588",4164
"2589",4162
"2590",4309
"2591",4033
"2592",4089
"2593",4194
"2594",4117
"2595",3944
"2596",3095
"2597",4071
"2598",3708
"2599",3859
"2600",3797
"2601",3840
"2602",3749
"2603",4539
"2604",4175
"2605",4191
"2606",3500
"2607",3150
"2608",3596
"2609",4071
"2610",4290
"2611",3945
"2612",3994
"2613",3329
"2614",4065
"2615",4153
"2616",3995
"2617",4268
"2618",4330
"2619",4436
"2620",4459
"2621",4203
"2622",4167
"2623",3680
"2624",3693
"2625",3482
"2626",4425
"2627",3276
"2628",4033
"2629",4329
"2630",4116
"2631",3640
"2632",3889
"2633",3462
"2634",3881
"2635",3716
"2636",3402
"2637",3556
"2638",4307
"2639",3585
"2640",3259
"2641",4145
"2642",3970
"2643",4626
"2644",4022
"2645",4542
"2646",4520
"2647",4305
"2648",4280
"2649",4224
"2650",4455
"2651",4277
"2652",3778
"2653",4051
"2654",3955
"2655",3934
"2656",3880
"2657",4043
"2658",4308
"2659",3651
"2660",3875
"2661",3744
"2662",3513
"2663",3673
"2664",4139
"2665",3973
"2666",4190
"2667",4136
"2668",3703
"2669",4436
"2670",3946
"2671",4204
"2672",3881
"2673",3739
"2674",4386
"2675",4317
"2676",4587
"2677",4285
"2678",4230
"2679",4112
"2680",3605
"2681",4054
"2682",3844
"2683",4071
"2684",3737
"2685",4153
"2686",4002
"2687",3273
"2688",3651
"2689",3802
"2690",3365
"2691",3407
"2692",4263
"2693",4385
"2694",4311
"2695",4398
"2696",4301
"2697",4080
"2698",3971
"2699",4033
"2700",4148
"2701",4558
"2702",4242
"2703",3643
"2704",4171
"2705",4112
"2706",4801
"2707",3609
"2708",3636
"2709",3584
"2710",3739
"2711",3551
"2712",3619
"2713",3434
"2714",3869
"2715",4121
"2716",4198
"2717",4438
"2718",4227
"2719",4275
"2720",4340
"2721",4172
"2722",4020
"2723",3998
"2724",4042
"2725",4561
"2726",3998
"2727",4549
"2728",3928
"2729",4410
"2730",4099
"2731",4295
"2732",3793
"2733",3839
"2734",3840
"2735",3306
"2736",3678
"2737",3775
"2738",3893
"2739",3567
"2740",4051
"2741",3931
"2742",4449
"2743",4278
"2744",4218
"2745",4312
"2746",4095
"2747",4107
"2748",4428
"2749",4527
"2750",4481
"2751",3846
"2752",4159
"2753",4256
"2754",4334
"2755",4319
"2756",4017
"2757",3131
"2758",4017
"2759",3613
"2760",3796
"2761",4148
"2762",4224
"2763",4325
"2764",4265
"2765",4459
"2766",4532
"2767",4292
"2768",4272
"2769",4715
"2770",4081
"2771",4071
"2772",4097
"2773",4279
"2774",3802
"2775",3749
"2776",4098
"2777",4359
"2778",3911
"2779",4175
"2780",3521
"2781",3551
"2782",3905
"2783",3874
"2784",4075
"2785",3952
"2786",4191
"2787",4243
"2788",4119
"2789",4285
"2790",4465
"2791",4121
"2792",4674
"2793",4820
"2794",4164
"2795",4182
"2796",4437
"2797",4265
"2798",4364
"2799",3795
"2800",3340
"2801",4269
"2802",4473
"2803",3576
"2804",3624
"2805",4290
"2806",4146
"2807",3995
"2808",4284
"2809",4316
"2810",4233
"2811",4093
"2812",4386
"2813",4097
"2814",4118
"2815",4044
"2816",4554
"2817",4402
"2818",4188
"2819",4405
"2820",4201
"2821",4297
"2822",4273
"2823",4101
"2824",3510
"2825",3648
"2826",3514
"2827",3568
"2828",4012
"2829",4407
"2830",4229
"2831",4261
"2832",4352
"2833",3997
"2834",4055
"2835",4409
"2836",4294
"2837",4601
"2838",4177
"2839",4030
"2840",4182
"2841",4128
"2842",4303
"2843",4231
"2844",4419
"2845",3777
"2846",3422
"2847",3498
"2848",4062
"2849",4071
"2850",4297
"2851",4265
"2852",4000
"2853",4146
"2854",3791
"2855",4045
"2856",4301
"2857",4409
"2858",4343
"2859",4260
"2860",3589
"2861",4690
"2862",4451
"2863",3938
"2864",4413
"2865",4620
"2866",4716
"2867",4041
"2868",4430
"2869",4733
"2870",4088
"2871",3529
"2872",3935
"2873",3988
"2874",3896
"2875",4018
"2876",4119
"2877",4334
"2878",4348
"2879",4317
"2880",4236
"2881",4052
"2882",4226
"2883",3604
"2884",4394
"2885",4257
"2886",3906
"2887",3752
"2888",3969
"2889",4447
"2890",4103
"2891",4005
"2892",4454
"2893",4163
"2894",3540
"2895",4187
"2896",3760
"2897",4026
"2898",4385
"2899",4360
"2900",4070
"2901",4456
"2902",4359
"2903",4163
"2904",4076
"2905",4567
"2906",4101
"2907",4260
"2908",4280
"2909",4219
"2910",4607
"2911",3840
"2912",3390
"2913",2829
"2914",3479
"2915",4353
"2916",4552
"2917",4281
"2918",4257
"2919",4370
"2920",3654
"2921",4339
"2922",3804
"2923",4333
"2924",4357
"2925",4417
"2926",4609
"2927",4607
"2928",4272
"2929",4276
"2930",4122
"2931",4196
"2932",4355
"2933",3727
"2934",3435
"2935",3589
"2936",3427
"2937",4221
"2938",3530
"2939",3634
"2940",4161
"2941",4327
"2942",4567
"2943",4237
"2944",4635
"2945",4586
"2946",4621
"2947",4364
"2948",4227
"2949",4238
"2950",4144
"2951",4795
"2952",4412
"2953",4321
"2954",4457
"2955",4312
"2956",4771
"2957",4531
"2958",4249
"2959",3417
"2960",4272
"2961",4297
"2962",3785
"2963",4117
"2964",4409
"2965",4329
"2966",4702
"2967",4420
"2968",4816
"2969",4729
"2970",4457
"2971",4194
"2972",4406
"2973",4640
"2974",4359
"2975",4380
"2976",4458
"2977",4519
"2978",3746
"2979",4064
"2980",3619
"2981",4020
"2982",4480
"2983",3494
"2984",4732
"2985",4085
"2986",3386
"2987",4044
"2988",3771
"2989",4489
"2990",4184
"2991",3983
"2992",4481
"2993",4505
"2994",4351
"2995",4369
"2996",4514
"2997",4479
"2998",4501
"2999",4435
"3000",4272
"3001",4945
"3002",4415
"3003",4393
"3004",4436
"3005",4368
"3006",4083
"3007",4323
"3008",4178
"3009",3897
"3010",3773
"3011",4193
"3012",3788
"3013",3910
"3014",3619
"3015",3729
"3016",4271
"3017",4735
"3018",4433
"3019",4387
"3020",4464
"3021",4628
"3022",4506
"3023",4496
"3024",4624
"3025",4535
"3026",4351
"3027",4260
"3028",4339
"3029",4854
"3030",4504
"3031",4344
"3032",4256
"3033",4347
"3034",3931
"3035",4241
"3036",2199
"3037",3540
"3038",4615
"3039",4167
"3040",4637
"3041",4369
"3042",4417
"3043",4531
"3044",4736
"3045",4702
"3046",4548
"3047",4326
"3048",4429
"3049",4523
"3050",4888
"3051",4553
"3052",4841
"3053",4694
"3054",4087
"3055",4075
"3056",4124
"3057",3930
"3058",3804
"3059",3841
"3060",4402
"3061",4003
"3062",3941
"3063",4286
"3064",3584
"3065",4595
"3066",4838
"3067",2180
"3068",4387
"3069",4617
"3070",4398
"3071",4433
"3072",4320
"3073",4770
"3074",4588
"3075",4498
"3076",4285
"3077",4549
"3078",4297
"3079",3860
"3080",4034
"3081",4150
"3082",4277
"3083",3911
"3084",4030
"3085",4310
"3086",4529
"3087",3703
"3088",4166
"3089",3658
"3090",3890
"3091",4011
"3092",3814
"3093",4331
"3094",4174
"3095",4552
"3096",4009
"3097",4041
"3098",4205
"3099",4296
"3100",4881
"3101",4276
"3102",4188
"3103",4448
"3104",4278
"3105",3734
"3106",4003
"3107",3967
"3108",4410
"3109",4220
"3110",3871
"3111",3566
"3112",3650
"3113",4395
"3114",4333
"3115",4169
"3116",3953
"3117",4361
"3118",4284
"3119",4310
"3120",4347
"3121",4370
"3122",4361
"3123",4730
"3124",4295
"3125",4762
"3126",4583
"3127",4492
"3128",4580
"3129",4536
"3130",4382
"3131",4121
"3132",4498
"3133",3780
"3134",3916
"3135",3965
"3136",4026
"3137",4149
"3138",3978
"3139",3742
"3140",4160
"3141",3749
"3142",3892
"3143",3852
"3144",4958
"3145",4453
"3146",4061
"3147",4137
"3148",4124
"3149",4056
"3150",4274
"3151",4264
"3152",4344
"3153",4704
"3154",4849
"3155",4394
"3156",4829
"3157",4480
"3158",4637
"3159",4212
"3160",4194
"3161",3995
"3162",4044
"3163",3942
"3164",4912
"3165",4475
"3166",3592
"3167",3846
"3168",4054
"3169",4103
"3170",3874
"3171",3650
"3172",3516
"3173",4670
"3174",4509
"3175",4259
"3176",4385
"3177",4297
"3178",4113
"3179",4474
"3180",4725
"3181",3954
"3182",4534
"3183",4600
"3184",4596
"3185",3847
"3186",4161
"3187",3868
"3188",3791
"3189",4608
"3190",4546
"3191",4012
"3192",4390
"3193",4569
"3194",4708
"3195",4528
"3196",4700
"3197",4412
"3198",4643
"3199",4579
"3200",4875
"3201",4606
"3202",3700
"3203",4301
"3204",4592
"3205",4541
"3206",5113
"3207",4265
"3208",3983
"3209",4544
"3210",3870
"3211",4403
"3212",3766
"3213",4538
"3214",4114
"3215",4093
"3216",3939
"3217",4501
"3218",3934
"3219",4236
"3220",4029
"3221",3632
"3222",2701
"3223",4467
"3224",4805
"3225",5021
"3226",4877
"3227",4322
"3228",4364
"3229",3606
"3230",4623
"3231",4627
"3232",4617
"3233",4837
"3234",5098
"3235",4511
"3236",4697
"3237",4820
"3238",4321
"3239",3854
"3240",3812
"3241",4070
"3242",3747
"3243",4283
"3244",3765
"3245",3876
"3246",4061
"3247",4256
"3248",4163
"3249",4559
"3250",4192
"3251",4480
"3252",4437
"3253",5021
"3254",4669
"3255",4835
"3256",4542
"3257",4535
"3258",4228
"3259",4715
"3260",4774
"3261",4661
"3262",3939
"3263",4054
"3264",4558
"3265",4779
"3266",4626
"3267",4062
"3268",3921
"3269",4514
"3270",4370
"3271",4216
"3272",4344
"3273",4652
"3274",4638
"3275",4392
"3276",4480
"3277",4448
"3278",4182
"3279",4242
"3280",4704
"3281",3976
"3282",4654
"3283",4004
"3284",4084
"3285",4511
"3286",3928
"3287",4341
"3288",4197
"3289",3830
"3290",4308
"3291",4458
"3292",4691
"3293",4610
"3294",4476
"3295",4044
"3296",4872
"3297",4565
"3298",4317
"3299",4649
"3300",4703
"3301",4322
"3302",4352
"3303",4329
"3304",4024
"3305",3834
"3306",3718
"3307",4527
"3308",4634
"3309",4319
"3310",4725
"3311",4626
"3312",4427
"3313",4075
"3314",4215
"3315",4694
"3316",4694
"3317",3815
"3318",3594
"3319",4003
"3320",4889
"3321",4882
"3322",4706
"3323",4279
"3324",3574
"3325",4109
"3326",4733
"3327",4675
"3328",4922
"3329",5091
"3330",5039
"3331",4688
"3332",4726
"3333",4386
"3334",4095
"3335",3918
"3336",4170
"3337",3703
"3338",3973
"3339",4031
"3340",4261
"3341",4188
"3342",3843
"3343",4473
"3344",4567
"3345",4766
"3346",4917
"3347",4410
"3348",5020
"3349",4700
"3350",4568
"3351",4077
"3352",4263
"3353",3719
"3354",4085
"3355",4816
"3356",4817
"3357",4809
"3358",4769
"3359",4836
"3360",4287
"3361",4670
"3362",4646
"3363",4580
"3364",4756
"3365",4480
"3366",4467
"3367",4173
"3368",4500
"3369",4414
"3370",4574
"3371",4093
"3372",3802
"3373",4224
"3374",4181
"3375",4172
"3376",4553
"3377",4664
"3378",4814
"3379",4767
"3380",4811
"3381",4809
"3382",4783
"3383",4688
"3384",4411
"3385",4240
"3386",4470
"3387",4605
"3388",4498
"3389",4444
"3390",4024
"3391",4103
"3392",4319
"3393",4555
"3394",5139
"3395",4855
"3396",4330
"3397",4351
"3398",3984
"3399",4359
"3400",4327
"3401",3698
"3402",3698
"3403",3698
"3404",3698
"3405",3689
"3406",4748
"3407",4766
"3408",4724
"3409",4378
"3410",4541
"3411",4595
"3412",4194
"3413",4198
"3414",3568
"3415",3759
"3416",3770
"3417",3793
"3418",4526
"3419",4462
"3420",4515
"3421",3930
"3422",4593
"3423",4667
"3424",4047
"3425",3851
"3426",4356
"3427",4174
"3428",4970
"3429",5079
"3430",3895
"3431",4266
"3432",4204
"3433",4185
"3434",4450
"3435",4925
"3436",4080
"3437",4494
"3438",4525
"3439",3989
"3440",4331
"3441",4328
"3442",4281
"3443",4405
"3444",4190
"3445",4571
"3446",4828
"3447",5003
"3448",4464
"3449",5173
"3450",4348
"3451",4218
"3452",4123
"3453",4242
"3454",3408
"3455",4845
"3456",4294
"3457",4138
"3458",3946
"3459",4350
"3460",4927
"3461",4234
"3462",4227
"3463",3828
"3464",3977
"3465",4258
"3466",4961
"3467",4132
"3468",5352
"3469",4446
"3470",4718
"3471",4869
"3472",4898
"3473",4128
"3474",4014
"3475",4201
"3476",3888
"3477",4838
"3478",4407
"3479",4169
"3480",4448
"3481",4343
"3482",4862
"3483",4589
"3484",4667
"3485",4308
"3486",4458
"3487",4021
"3488",3289
"3489",4680
"3490",4550
"3491",4816
"3492",4383
"3493",4238
"3494",4435
"3495",4472
"3496",4049
"3497",4118
"3498",4184
"3499",4726
"3500",4614
"3501",4484
"3502",4437
"3503",3999
"3504",4202
"3505",3844
"3506",4491
"3507",4688
"3508",4760
"3509",4643
"3510",4352
"3511",3576
"3512",3888
"3513",4064
"3514",4260
"3515",4095
"3516",3898
"3517",3758
"3518",4739
"3519",4797
"3520",4308
"3521",3977
"3522",4860
"3523",4752
"3524",4033
"3525",4622
"3526",3385
"3527",3909
"3528",4483
"3529",4772
"3530",4151
"3531",4224
"3532",4128
"3533",4593
"3534",4498
"3535",4631
"3536",4436
"3537",4076
"3538",4052
"3539",4217
"3540",4043
"3541",3672
"3542",4397
"3543",4556
"3544",4939
"3545",4480
"3546",4818
"3547",4680
"3548",4510
"3549",4551
"3550",4483
"3551",4723
"3552",4287
"3553",4154
"3554",3895
"3555",4474
"3556",4054
"3557",4645
"3558",4640
"3559",4143
"3560",4212
"3561",4487
"3562",4444
"3563",3870
"3564",3833
"3565",4266
"3566",4336
"3567",4099
"3568",4367
"3569",4458
"3570",4514
"3571",4663
"3572",3980
"3573",3964
"3574",3636
"3575",4074
"3576",4500
"3577",4239
"3578",3639
"3579",3823
"3580",4056
"3581",4468
"3582",5113
"3583",5074
"3584",4311
"3585",4509
"3586",4525
"3587",4556
"3588",4818
"3589",4546
"3590",4535
"3591",4523
"3592",4479
"3593",3905
"3594",4185
"3595",4270
"3596",3858
"3597",3647
"3598",4074
"3599",4155
"3600",4200
"3601",3610
"3602",3803
"3603",3869
"3604",3958
"3605",4367
"3606",4447
"3607",4635
"3608",4576
"3609",4707
"3610",4748
"3611",4224
"3612",4198
"3613",4251
"3614",4803
"3615",4491
"3616",4583
"3617",4005
"3618",3928
"3619",4870
"3620",4198
"3621",5239
"3622",4427
"3623",5007
"3624",4630
"3625",3989
"3626",4200
"3627",4462
"3628",4413
"3629",4489
"3630",4122
"3631",4170
"3632",4126
"3633",4084
"3634",4345
"3635",4761
"3636",4430
"3637",4658
"3638",4356
"3639",4414
"3640",4324
"3641",4099
"3642",3668
"3643",3740
"3644",4448
"3645",4446
"3646",4330
"3647",4469
"3648",4462
"3649",4330
"3650",4384
"3651",4996
"3652",4456
"3653",4665
"3654",4330
"3655",4524
"3656",5030
"3657",4301
"3658",3967
"3659",4186
"3660",4464
"3661",4112
"3662",4194
"3663",4572
"3664",4376
"3665",4079
"3666",4073
"3667",3657
"3668",3474
"3669",4494
"3670",4038
"3671",4413
"3672",4058
"3673",4426
"3674",4836
"3675",4167
"3676",4459
"3677",4830
"3678",4573
"3679",3998
"3680",4200
"3681",4451
"3682",4382
"3683",4141
"3684",4482
"3685",4348
"3686",3715
"3687",4531
"3688",4735
"3689",4793
"3690",5034
"3691",3897
"3692",3462
"3693",3367
"3694",4218
"3695",4049
"3696",4650
"3697",4341
"3698",4455
"3699",4489
"3700",4150
"3701",3504
"3702",3865
"3703",3572
"3704",4385
"3705",4424
"3706",3961
"3707",4291
"3708",4553
"3709",4077
"3710",4827
"3711",4900
"3712",4208
"3713",4890
"3714",4347
"3715",4148
"3716",4845
"3717",3075
"3718",4184
"3719",4296
"3720",3965
"3721",4244
"3722",3998
"3723",4230
"3724",4120
"3725",4270
"3726",4300
"3727",4186
"3728",4445
"3729",3837
"3730",4343
"3731",4566
"3732",4295
"3733",4415
"3734",4262
"3735",4389
"3736",4862
"3737",5083
"3738",3991
"3739",4755
"3740",4118
"3741",3989
"3742",4228
"3743",4223
"3744",4715
"3745",4286
"3746",4354
"3747",4293
"3748",4504
"3749",4403
"3750",4438
"3751",4315
"3752",4271
"3753",4284
"3754",3864
"3755",3707
"3756",4208
"3757",4056
"3758",3921
"3759",4122
"3760",4672
"3761",3976
"3762",4469
"3763",4338
"3764",4273
"3765",4306
"3766",4043
"3767",4701
"3768",3710
"3769",4086
"3770",3664
"3771",4256
"3772",4273
"3773",4345
"3774",4435
"3775",4660
"3776",4261
"3777",2527
"3778",4249
"3779",4179
"3780",4007
"3781",4457
"3782",4505
"3783",4271
"3784",3678
"3785",4019
"3786",4019
"3787",3707
"3788",4532
"3789",4341
"3790",4404
"3791",4991
"3792",4257
"3793",4142
"3794",4312
"3795",4775
"3796",3797
"3797",4564
"3798",4371
"3799",4473
"3800",4064
"3801",3908
"3802",4184
"3803",4324
"3804",4497
"3805",4441
"3806",4011
"3807",3911
"3808",4127
"3809",3947
"3810",4243
"3811",4873
"3812",4658
"3813",4369
"3814",4580
"3815",3872
"3816",3643
"3817",4334
"3818",4217
"3819",4707
"3820",4150
"3821",4235
"3822",4235
"3823",4489
"3824",4494
"3825",3707
"3826",4509
"3827",4555
"3828",4162
"3829",4427
"3830",4239
"3831",4181
"3832",4399
"3833",4626
"3834",4307
"3835",4012
"3836",3651
"3837",3858
"3838",4082
"3839",4428
"3840",4794
"3841",4563
"3842",4429
"3843",4443
"3844",4344
"3845",4524
"3846",4165
"3847",4116
"3848",3913
"3849",4393
"3850",4528
"3851",4316
"3852",4146
"3853",3924
"3854",4304
"3855",4465
"3856",3977
"3857",4413
"3858",4256
"3859",4419
"3860",4524
"3861",3975
"3862",4075
"3863",4359
"3864",4552
"3865",4497
"3866",4701
"3867",3949
"3868",4598
"3869",3962
"3870",3858
"3871",4314
"3872",4312
"3873",4542
"3874",4144
"3875",4298
"3876",4346
"3877",3909
"3878",4291
"3879",4263
"3880",3906
"3881",4122
"3882",4311
"3883",4075
"3884",4049
"3885",3806
"3886",4280
"3887",3920
"3888",3439
"3889",3930
"3890",3907
"3891",4276
"3892",4208
"3893",4176
"3894",4769
"3895",4638
"3896",2793
"3897",4108
"3898",4267
"3899",4217
"3900",4349
"3901",4383
"3902",4236
"3903",2665
"3904",4388
"3905",4522
"3906",4531
"3907",4073
"3908",4011
"3909",4361
"3910",4074
"3911",4723
"3912",4435
"3913",3653
"3914",3987
"3915",4263
"3916",4669
"3917",3816
"3918",4114
"3919",4163
"3920",4118
"3921",4133
"3922",4331
"3923",3681
"3924",3588
"3925",4204
"3926",3883
"3927",4290
"3928",3900
"3929",3824
"3930",4215
"3931",4105
"3932",4232
"3933",4058
"3934",4129
"3935",4644
"3936",4145
"3937",4106
"3938",3603
"3939",4166
"3940",4016
"3941",4240
"3942",4560
"3943",4436
"3944",4195
"3945",3512
"3946",3999
"3947",3609
"3948",4410
"3949",3917
"3950",3798
"3951",3891
"3952",3959
"3953",4131
"3954",3785
"3955",3777
"3956",4250
"3957",3836
"3958",3895
"3959",4508
"3960",3972
"3961",3990
"3962",3989
"3963",4375
"3964",4298
"3965",3900
"3966",3898
"3967",4053
"3968",4013
"3969",3885
"3970",3917
"3971",4180
"3972",4421
"3973",4563
"3974",4330
"3975",4538
"3976",4124
"3977",4089
"3978",3964
"3979",4165
"3980",3762
"3981",3959
"3982",3517
"3983",3641
"3984",3901
"3985",4283
"3986",4567
"3987",4806
"3988",4321
"3989",4169
"3990",4079
"3991",4153
"3992",4129
"3993",4085
"3994",3937
"3995",4376
"3996",4177
"3997",4123
"3998",4100
"3999",3885
"4000",4890
"4001",4610
"4002",4383
"4003",4010
"4004",4779
"4005",4347
"4006",4280
"4007",3975
"4008",4573
"4009",4378
"4010",4076
"4011",4390
"4012",4565
"4013",4195
"4014",4199
"4015",3985
"4016",4024
"4017",4179
"4018",3999
"4019",4162
"4020",4098
"4021",3952
"4022",4242
"4023",4253
"4024",4583
"4025",3874
"4026",4687
"4027",4252
"4028",4655
"4029",4629
"4030",3499
"4031",4254
"4032",4285
"4033",5131
"4034",4718
"4035",4665
"4036",3993
"4037",3796
"4038",4029
"4039",3987
"4040",4682
"4041",4374
"4042",4331
"4043",3599
"4044",4059
"4045",3920
"4046",3990
"4047",4142
"4048",3902
"4049",3741
"4050",3596
"4051",3438
"4052",3584
"4053",4050
"4054",3610
"4055",3969
"4056",4387
"4057",4387
"4058",4432
"4059",4688
"4060",4295
"4061",3974
"4062",4278
"4063",4570
"4064",3930
"4065",4490
"4066",3327
"4067",4757
"4068",4449
"4069",3528
"4070",4102
"4071",4066
"4072",3941
"4073",4361
"4074",4052
"4075",4191
"4076",3980
"4077",3986
"4078",3518
"4079",3806
"4080",3599
"4081",3809
"4082",4408
"4083",3841
"4084",3898
"4085",4661
"4086",4778
"4087",4297
"4088",4215
"4089",4480
"4090",4448
"4091",4204
"4092",4849
"4093",4753
"4094",4210
"4095",4196
"4096",4510
"4097",3893
"4098",4612
"4099",4239
"4100",4627
"4101",3369
"4102",4324
"4103",4294
"4104",4736
"4105",4351
"4106",4107
"4107",4437
"4108",3864
"4109",4076
"4110",4348
"4111",4423
"4112",4433
"4113",4447
"4114",3730
"4115",4695
"4116",3764
"4117",3932
"4118",4269
"4119",4682
"4120",3590
"4121",4536
"4122",4230
"4123",4807
"4124",4506
"4125",3666
"4126",3699
"4127",4626
"4128",4833
"4129",4310
"4130",4252
"4131",4217
"4132",4536
"4133",4353
"4134",4407
"4135",1899
"4136",3304
"4137",3938
"4138",3481
