"","EVI2011"
"2141",3987
"2142",3920
"2143",3797
"2144",3983
"2145",3151
"2146",3926
"2147",3895
"2148",4036
"2149",3947
"2150",4428
"2151",3892
"2152",4424
"2153",4361
"2154",4940
"2155",4335
"2156",4395
"2157",4318
"2158",4016
"2159",4078
"2160",4193
"2161",4157
"2162",3084
"2163",3854
"2164",3879
"2165",3770
"2166",4331
"2167",4431
"2168",4150
"2169",3887
"2170",4176
"2171",3999
"2172",4210
"2173",4154
"2174",4129
"2175",3962
"2176",4459
"2177",4618
"2178",4103
"2179",4767
"2180",4253
"2181",4035
"2182",4397
"2183",4214
"2184",3880
"2185",4203
"2186",4131
"2187",4260
"2188",4015
"2189",4015
"2190",4252
"2191",3861
"2192",4425
"2193",4276
"2194",4236
"2195",4466
"2196",3694
"2197",4276
"2198",4137
"2199",4288
"2200",4403
"2201",4342
"2202",4425
"2203",4166
"2204",4288
"2205",4277
"2206",4000
"2207",3918
"2208",3981
"2209",4277
"2210",4069
"2211",4458
"2212",4377
"2213",4447
"2214",4334
"2215",4397
"2216",4064
"2217",3863
"2218",4144
"2219",4376
"2220",4458
"2221",4066
"2222",4220
"2223",4137
"2224",4274
"2225",3716
"2226",3985
"2227",4459
"2228",4410
"2229",4191
"2230",4319
"2231",4321
"2232",3201
"2233",4287
"2234",3955
"2235",3982
"2236",4286
"2237",4323
"2238",4643
"2239",4430
"2240",4357
"2241",3995
"2242",4365
"2243",4207
"2244",4327
"2245",3878
"2246",4192
"2247",3873
"2248",4087
"2249",4226
"2250",4322
"2251",4680
"2252",4255
"2253",4206
"2254",4454
"2255",4064
"2256",3712
"2257",4256
"2258",4392
"2259",3869
"2260",4101
"2261",4271
"2262",4466
"2263",4449
"2264",4269
"2265",4273
"2266",4428
"2267",4070
"2268",4120
"2269",4299
"2270",4291
"2271",4232
"2272",4457
"2273",4275
"2274",3679
"2275",4564
"2276",4001
"2277",4374
"2278",4063
"2279",3862
"2280",4374
"2281",4284
"2282",4243
"2283",4379
"2284",4138
"2285",4075
"2286",4192
"2287",4188
"2288",4382
"2289",4085
"2290",3724
"2291",3937
"2292",4022
"2293",4033
"2294",4043
"2295",4147
"2296",3285
"2297",4210
"2298",3948
"2299",4281
"2300",4496
"2301",4488
"2302",4402
"2303",4341
"2304",4147
"2305",4304
"2306",4193
"2307",4442
"2308",4112
"2309",4067
"2310",4245
"2311",4263
"2312",3765
"2313",4308
"2314",4492
"2315",4404
"2316",3167
"2317",4174
"2318",3516
"2319",4214
"2320",4391
"2321",4291
"2322",4268
"2323",4076
"2324",4437
"2325",4404
"2326",4368
"2327",4459
"2328",4379
"2329",4445
"2330",4053
"2331",4342
"2332",4141
"2333",4238
"2334",3890
"2335",4355
"2336",4344
"2337",4189
"2338",4230
"2339",4361
"2340",4189
"2341",4415
"2342",3835
"2343",3844
"2344",4210
"2345",4166
"2346",4216
"2347",4277
"2348",4304
"2349",4608
"2350",4223
"2351",3949
"2352",4528
"2353",4422
"2354",4383
"2355",4240
"2356",4408
"2357",4339
"2358",4105
"2359",4083
"2360",4092
"2361",4263
"2362",4265
"2363",4397
"2364",3955
"2365",4240
"2366",4216
"2367",4304
"2368",4019
"2369",4232
"2370",3294
"2371",3478
"2372",4301
"2373",4301
"2374",4150
"2375",4445
"2376",4304
"2377",4423
"2378",4015
"2379",4115
"2380",4205
"2381",4508
"2382",4334
"2383",4102
"2384",4336
"2385",4521
"2386",3802
"2387",4286
"2388",4277
"2389",4293
"2390",4373
"2391",4396
"2392",4296
"2393",4406
"2394",4445
"2395",4482
"2396",4259
"2397",4175
"2398",3797
"2399",4254
"2400",4389
"2401",3907
"2402",4262
"2403",4077
"2404",4149
"2405",4308
"2406",3842
"2407",4568
"2408",4337
"2409",4110
"2410",4236
"2411",4127
"2412",4333
"2413",4229
"2414",4465
"2415",3859
"2416",3984
"2417",4577
"2418",4139
"2419",4140
"2420",4317
"2421",4302
"2422",4287
"2423",4326
"2424",4381
"2425",4200
"2426",4114
"2427",4042
"2428",4267
"2429",4135
"2430",4279
"2431",4402
"2432",4524
"2433",4614
"2434",4647
"2435",4277
"2436",4234
"2437",4469
"2438",4198
"2439",4478
"2440",4341
"2441",4125
"2442",3774
"2443",4039
"2444",4243
"2445",4319
"2446",4284
"2447",4368
"2448",4522
"2449",4483
"2450",4557
"2451",4314
"2452",4491
"2453",4365
"2454",4369
"2455",4434
"2456",4469
"2457",4348
"2458",4060
"2459",4231
"2460",4451
"2461",4206
"2462",3996
"2463",4251
"2464",4007
"2465",4426
"2466",4258
"2467",4413
"2468",4322
"2469",4270
"2470",4538
"2471",4221
"2472",4196
"2473",4154
"2474",4148
"2475",3993
"2476",4211
"2477",4384
"2478",4356
"2479",4388
"2480",4363
"2481",3617
"2482",4453
"2483",4348
"2484",4806
"2485",3979
"2486",4015
"2487",4188
"2488",4216
"2489",4214
"2490",4434
"2491",4071
"2492",4038
"2493",4187
"2494",4359
"2495",4255
"2496",4475
"2497",4450
"2498",4190
"2499",4313
"2500",4174
"2501",4454
"2502",4214
"2503",4192
"2504",4291
"2505",4568
"2506",4137
"2507",4368
"2508",4219
"2509",4088
"2510",4189
"2511",4760
"2512",4760
"2513",4189
"2514",3744
"2515",4112
"2516",4019
"2517",4347
"2518",4320
"2519",4265
"2520",4389
"2521",4179
"2522",3682
"2523",4222
"2524",4124
"2525",3854
"2526",4066
"2527",4527
"2528",4254
"2529",4288
"2530",4463
"2531",4567
"2532",4147
"2533",4439
"2534",4452
"2535",4076
"2536",4228
"2537",4525
"2538",4296
"2539",4422
"2540",4338
"2541",4032
"2542",3672
"2543",4433
"2544",4433
"2545",3821
"2546",4410
"2547",4558
"2548",4240
"2549",4454
"2550",4010
"2551",4039
"2552",4001
"2553",3946
"2554",4088
"2555",3937
"2556",4534
"2557",4576
"2558",3550
"2559",4276
"2560",4371
"2561",4322
"2562",4307
"2563",4315
"2564",3884
"2565",4300
"2566",4381
"2567",4362
"2568",4613
"2569",4473
"2570",4625
"2571",4555
"2572",4344
"2573",4215
"2574",4443
"2575",4083
"2576",4091
"2577",4092
"2578",4226
"2579",4562
"2580",4225
"2581",4102
"2582",4248
"2583",4206
"2584",4333
"2585",4120
"2586",3976
"2587",4298
"2588",4285
"2589",4088
"2590",4436
"2591",4224
"2592",4275
"2593",4456
"2594",4219
"2595",4239
"2596",3878
"2597",4237
"2598",4168
"2599",4722
"2600",4369
"2601",4924
"2602",4289
"2603",4401
"2604",4226
"2605",4298
"2606",4366
"2607",4492
"2608",4171
"2609",4237
"2610",4243
"2611",4197
"2612",4307
"2613",3629
"2614",4147
"2615",4244
"2616",4393
"2617",4204
"2618",4574
"2619",4500
"2620",4247
"2621",4493
"2622",4338
"2623",4050
"2624",4068
"2625",4214
"2626",4234
"2627",4070
"2628",4260
"2629",4245
"2630",4221
"2631",3752
"2632",4826
"2633",4049
"2634",4687
"2635",4524
"2636",4754
"2637",4138
"2638",4262
"2639",4464
"2640",3875
"2641",4421
"2642",4204
"2643",4350
"2644",4194
"2645",4070
"2646",4334
"2647",4371
"2648",4192
"2649",4485
"2650",4368
"2651",4571
"2652",3998
"2653",4477
"2654",4073
"2655",4440
"2656",4198
"2657",4231
"2658",4606
"2659",4034
"2660",4383
"2661",4648
"2662",4431
"2663",4194
"2664",4274
"2665",4465
"2666",4206
"2667",4226
"2668",3869
"2669",3959
"2670",3994
"2671",4309
"2672",3791
"2673",4164
"2674",4652
"2675",4429
"2676",4431
"2677",4608
"2678",4435
"2679",4131
"2680",4004
"2681",4206
"2682",4341
"2683",4199
"2684",4033
"2685",4404
"2686",4140
"2687",4305
"2688",4034
"2689",3928
"2690",3821
"2691",4066
"2692",4387
"2693",4467
"2694",4280
"2695",4746
"2696",4506
"2697",4398
"2698",4274
"2699",4242
"2700",4086
"2701",4253
"2702",4418
"2703",4018
"2704",4402
"2705",4308
"2706",4655
"2707",3777
"2708",3776
"2709",4379
"2710",4379
"2711",4208
"2712",4672
"2713",4602
"2714",4549
"2715",4600
"2716",4298
"2717",4188
"2718",4335
"2719",4425
"2720",4465
"2721",4425
"2722",4412
"2723",4290
"2724",4360
"2725",4268
"2726",4212
"2727",4233
"2728",4256
"2729",4270
"2730",4429
"2731",4146
"2732",4087
"2733",4047
"2734",4232
"2735",4080
"2736",4360
"2737",4454
"2738",4670
"2739",4353
"2740",4556
"2741",4350
"2742",4487
"2743",4442
"2744",4233
"2745",4400
"2746",4399
"2747",4347
"2748",4376
"2749",4376
"2750",4220
"2751",4251
"2752",4292
"2753",4371
"2754",4247
"2755",4246
"2756",4095
"2757",3697
"2758",4847
"2759",4610
"2760",4314
"2761",4601
"2762",4456
"2763",4315
"2764",4369
"2765",4527
"2766",4533
"2767",4351
"2768",4318
"2769",4341
"2770",4308
"2771",4276
"2772",4358
"2773",4279
"2774",4286
"2775",4478
"2776",4189
"2777",4617
"2778",4593
"2779",4827
"2780",4783
"2781",4542
"2782",3799
"2783",3943
"2784",4024
"2785",4248
"2786",4373
"2787",4506
"2788",4388
"2789",4330
"2790",4601
"2791",4293
"2792",4412
"2793",4443
"2794",4291
"2795",4306
"2796",4475
"2797",4416
"2798",4558
"2799",4580
"2800",4153
"2801",4426
"2802",4781
"2803",4184
"2804",4424
"2805",4559
"2806",4601
"2807",4556
"2808",4513
"2809",4492
"2810",4460
"2811",4303
"2812",4444
"2813",4428
"2814",4255
"2815",4133
"2816",4387
"2817",4410
"2818",4471
"2819",4454
"2820",4357
"2821",4249
"2822",4394
"2823",4182
"2824",4067
"2825",4016
"2826",3608
"2827",3941
"2828",4345
"2829",4378
"2830",4632
"2831",4839
"2832",4662
"2833",4398
"2834",4635
"2835",4452
"2836",4295
"2837",4408
"2838",4222
"2839",4148
"2840",4368
"2841",4438
"2842",4408
"2843",4086
"2844",4171
"2845",4457
"2846",3679
"2847",4228
"2848",4632
"2849",4092
"2850",4607
"2851",4441
"2852",4432
"2853",4458
"2854",4336
"2855",4377
"2856",4607
"2857",4423
"2858",4740
"2859",4890
"2860",3992
"2861",4681
"2862",4401
"2863",4258
"2864",4493
"2865",4273
"2866",4463
"2867",4262
"2868",4059
"2869",4227
"2870",4267
"2871",4247
"2872",4325
"2873",4293
"2874",4888
"2875",4434
"2876",4199
"2877",4723
"2878",4760
"2879",4850
"2880",4875
"2881",4854
"2882",4638
"2883",3887
"2884",4479
"2885",4777
"2886",4228
"2887",4134
"2888",4445
"2889",4502
"2890",4371
"2891",4367
"2892",4264
"2893",4250
"2894",4371
"2895",4400
"2896",4279
"2897",4295
"2898",4834
"2899",4748
"2900",4652
"2901",4891
"2902",4509
"2903",4368
"2904",4314
"2905",4335
"2906",4209
"2907",4353
"2908",4279
"2909",4065
"2910",4296
"2911",4030
"2912",4202
"2913",4004
"2914",4685
"2915",4379
"2916",4775
"2917",4633
"2918",4635
"2919",4603
"2920",3633
"2921",4390
"2922",4433
"2923",4571
"2924",4873
"2925",4900
"2926",4795
"2927",4382
"2928",4527
"2929",4771
"2930",4435
"2931",4577
"2932",4180
"2933",4369
"2934",4129
"2935",4387
"2936",4406
"2937",4662
"2938",4284
"2939",4108
"2940",4450
"2941",4418
"2942",4652
"2943",4604
"2944",4783
"2945",4591
"2946",4518
"2947",4482
"2948",4339
"2949",4553
"2950",4273
"2951",4458
"2952",4581
"2953",4397
"2954",4320
"2955",4252
"2956",4571
"2957",4133
"2958",3791
"2959",3672
"2960",4065
"2961",4130
"2962",4226
"2963",4315
"2964",4702
"2965",4576
"2966",4952
"2967",4610
"2968",4644
"2969",4250
"2970",4418
"2971",4345
"2972",4686
"2973",4778
"2974",4541
"2975",4435
"2976",4230
"2977",4097
"2978",4756
"2979",4223
"2980",4354
"2981",4694
"2982",4388
"2983",3873
"2984",4710
"2985",4246
"2986",3573
"2987",4646
"2988",4070
"2989",4281
"2990",4533
"2991",4659
"2992",4785
"2993",4882
"2994",4981
"2995",4488
"2996",4556
"2997",4255
"2998",4609
"2999",4198
"3000",4472
"3001",4855
"3002",4698
"3003",4697
"3004",4770
"3005",4634
"3006",4462
"3007",4235
"3008",4044
"3009",4105
"3010",3861
"3011",4722
"3012",4723
"3013",4370
"3014",4725
"3015",4460
"3016",4369
"3017",5037
"3018",4535
"3019",4410
"3020",4247
"3021",4362
"3022",4709
"3023",4569
"3024",4607
"3025",4657
"3026",4389
"3027",4459
"3028",4587
"3029",4801
"3030",4820
"3031",4780
"3032",4512
"3033",4566
"3034",4298
"3035",4029
"3036",2136
"3037",3595
"3038",4314
"3039",4567
"3040",4506
"3041",4232
"3042",4254
"3043",4435
"3044",4680
"3045",4692
"3046",4642
"3047",4592
"3048",4694
"3049",4616
"3050",4774
"3051",4683
"3052",4897
"3053",4604
"3054",4483
"3055",4259
"3056",4392
"3057",4151
"3058",4112
"3059",4289
"3060",5023
"3061",4589
"3062",4661
"3063",4298
"3064",3774
"3065",4454
"3066",4541
"3067",2283
"3068",5151
"3069",4534
"3070",4590
"3071",4398
"3072",4653
"3073",4731
"3074",4718
"3075",4715
"3076",4596
"3077",4824
"3078",4661
"3079",4390
"3080",4297
"3081",4400
"3082",4486
"3083",4176
"3084",3994
"3085",4269
"3086",4221
"3087",4254
"3088",4702
"3089",4562
"3090",4578
"3091",4580
"3092",4239
"3093",4672
"3094",4332
"3095",4541
"3096",4456
"3097",4355
"3098",4435
"3099",4544
"3100",4620
"3101",4596
"3102",4690
"3103",4724
"3104",4586
"3105",4270
"3106",4448
"3107",4344
"3108",4374
"3109",4178
"3110",3843
"3111",3537
"3112",4256
"3113",4398
"3114",4549
"3115",4140
"3116",4308
"3117",4925
"3118",4446
"3119",4615
"3120",4616
"3121",4548
"3122",4295
"3123",4550
"3124",4404
"3125",5004
"3126",4690
"3127",4758
"3128",4450
"3129",4554
"3130",4663
"3131",4541
"3132",4367
"3133",3816
"3134",3935
"3135",4160
"3136",4364
"3137",4889
"3138",4606
"3139",4483
"3140",4719
"3141",4403
"3142",4293
"3143",4380
"3144",4524
"3145",4785
"3146",4495
"3147",4161
"3148",4659
"3149",4128
"3150",4322
"3151",4405
"3152",4643
"3153",4824
"3154",4578
"3155",4556
"3156",4509
"3157",4706
"3158",4509
"3159",4846
"3160",4569
"3161",4159
"3162",4279
"3163",4146
"3164",4452
"3165",4244
"3166",4440
"3167",4461
"3168",4772
"3169",4698
"3170",4490
"3171",4248
"3172",4385
"3173",4547
"3174",4386
"3175",4569
"3176",4522
"3177",4609
"3178",4121
"3179",4679
"3180",4802
"3181",4288
"3182",4752
"3183",4660
"3184",4695
"3185",4306
"3186",3913
"3187",4147
"3188",3955
"3189",4403
"3190",4486
"3191",4049
"3192",4196
"3193",5032
"3194",4569
"3195",4527
"3196",4474
"3197",4874
"3198",4535
"3199",4460
"3200",4655
"3201",4589
"3202",4018
"3203",4670
"3204",4836
"3205",4590
"3206",4648
"3207",4603
"3208",4432
"3209",4278
"3210",3996
"3211",4090
"3212",3900
"3213",4344
"3214",4227
"3215",4096
"3216",4066
"3217",4498
"3218",4450
"3219",5021
"3220",4634
"3221",4110
"3222",3052
"3223",4550
"3224",4632
"3225",4849
"3226",4752
"3227",4877
"3228",4683
"3229",4099
"3230",4489
"3231",4503
"3232",4598
"3233",5194
"3234",5036
"3235",4858
"3236",4685
"3237",4588
"3238",4625
"3239",4247
"3240",4187
"3241",4232
"3242",4300
"3243",4062
"3244",4429
"3245",4268
"3246",4157
"3247",4664
"3248",4768
"3249",4773
"3250",4620
"3251",4443
"3252",4959
"3253",4720
"3254",4611
"3255",4989
"3256",4716
"3257",4274
"3258",4794
"3259",4913
"3260",5029
"3261",4707
"3262",4417
"3263",4604
"3264",4328
"3265",4358
"3266",4289
"3267",4046
"3268",4226
"3269",4617
"3270",4641
"3271",4297
"3272",4163
"3273",5190
"3274",4839
"3275",4861
"3276",4622
"3277",4562
"3278",4536
"3279",3835
"3280",4904
"3281",4270
"3282",4749
"3283",4478
"3284",4665
"3285",4688
"3286",3667
"3287",4683
"3288",4665
"3289",4637
"3290",4325
"3291",4580
"3292",4779
"3293",4862
"3294",4592
"3295",4484
"3296",4858
"3297",4913
"3298",4508
"3299",4417
"3300",4986
"3301",4395
"3302",4322
"3303",3794
"3304",3987
"3305",4238
"3306",4668
"3307",5026
"3308",4669
"3309",4444
"3310",4452
"3311",4512
"3312",4467
"3313",4729
"3314",4964
"3315",4421
"3316",4231
"3317",4104
"3318",3983
"3319",4066
"3320",4786
"3321",4930
"3322",4663
"3323",4560
"3324",3302
"3325",4177
"3326",4336
"3327",4560
"3328",4783
"3329",4807
"3330",4853
"3331",4624
"3332",4590
"3333",4400
"3334",4955
"3335",4291
"3336",4251
"3337",4205
"3338",4345
"3339",4865
"3340",3827
"3341",4673
"3342",3960
"3343",4854
"3344",3974
"3345",4612
"3346",4746
"3347",4724
"3348",4943
"3349",4541
"3350",4488
"3351",4421
"3352",4542
"3353",4425
"3354",4109
"3355",4448
"3356",4528
"3357",4568
"3358",4624
"3359",4350
"3360",4486
"3361",4576
"3362",4412
"3363",4647
"3364",4748
"3365",4644
"3366",4819
"3367",4478
"3368",4579
"3369",3815
"3370",4609
"3371",4351
"3372",4665
"3373",4088
"3374",3681
"3375",4506
"3376",4286
"3377",4532
"3378",4437
"3379",4730
"3380",4494
"3381",4572
"3382",4615
"3383",4574
"3384",4775
"3385",4768
"3386",4338
"3387",4653
"3388",4299
"3389",4310
"3390",4013
"3391",4087
"3392",4035
"3393",4484
"3394",4541
"3395",4503
"3396",4181
"3397",4321
"3398",4255
"3399",5055
"3400",4324
"3401",3777
"3402",3777
"3403",3777
"3404",3777
"3405",4116
"3406",4702
"3407",4481
"3408",4692
"3409",4539
"3410",4523
"3411",4637
"3412",4309
"3413",4236
"3414",3953
"3415",4103
"3416",3766
"3417",3873
"3418",4025
"3419",3915
"3420",4229
"3421",4259
"3422",4636
"3423",4448
"3424",4157
"3425",3945
"3426",4020
"3427",4643
"3428",4706
"3429",4956
"3430",4387
"3431",4252
"3432",4423
"3433",4389
"3434",4498
"3435",4871
"3436",4444
"3437",3773
"3438",4308
"3439",3907
"3440",4364
"3441",4337
"3442",3849
"3443",4047
"3444",3988
"3445",4137
"3446",4588
"3447",4712
"3448",4473
"3449",5003
"3450",4138
"3451",3845
"3452",3966
"3453",4177
"3454",3542
"3455",4653
"3456",4436
"3457",4043
"3458",4321
"3459",4445
"3460",4454
"3461",4482
"3462",4359
"3463",4251
"3464",3911
"3465",4362
"3466",4476
"3467",4015
"3468",4711
"3469",4167
"3470",4196
"3471",4179
"3472",4814
"3473",4569
"3474",4769
"3475",4132
"3476",4141
"3477",4572
"3478",4637
"3479",4231
"3480",4372
"3481",4132
"3482",4459
"3483",5016
"3484",4432
"3485",4277
"3486",4091
"3487",4032
"3488",3466
"3489",4250
"3490",4334
"3491",4443
"3492",3742
"3493",3871
"3494",4342
"3495",4315
"3496",4104
"3497",3928
"3498",3730
"3499",4794
"3500",4337
"3501",4581
"3502",4624
"3503",3942
"3504",3905
"3505",3948
"3506",4550
"3507",4249
"3508",4635
"3509",4529
"3510",4092
"3511",3796
"3512",4497
"3513",4158
"3514",4624
"3515",3648
"3516",3634
"3517",3474
"3518",4473
"3519",4275
"3520",3583
"3521",3994
"3522",4756
"3523",4659
"3524",4141
"3525",4262
"3526",3232
"3527",4448
"3528",4859
"3529",4717
"3530",4468
"3531",4359
"3532",4236
"3533",4833
"3534",4148
"3535",4343
"3536",4379
"3537",4118
"3538",3870
"3539",3910
"3540",4201
"3541",3326
"3542",4313
"3543",4545
"3544",4671
"3545",4347
"3546",4337
"3547",4208
"3548",4566
"3549",4464
"3550",4333
"3551",4506
"3552",4577
"3553",4236
"3554",4334
"3555",4321
"3556",4547
"3557",4552
"3558",4211
"3559",4503
"3560",3814
"3561",4342
"3562",4609
"3563",4058
"3564",4188
"3565",4177
"3566",4364
"3567",4556
"3568",4932
"3569",4996
"3570",4810
"3571",4362
"3572",4351
"3573",4255
"3574",3890
"3575",4131
"3576",4566
"3577",4283
"3578",3956
"3579",4226
"3580",4344
"3581",4325
"3582",4863
"3583",4712
"3584",4441
"3585",3984
"3586",4532
"3587",4398
"3588",4472
"3589",4015
"3590",4448
"3591",4402
"3592",4677
"3593",4257
"3594",4349
"3595",4312
"3596",3647
"3597",4343
"3598",4316
"3599",4486
"3600",4125
"3601",4423
"3602",4038
"3603",4403
"3604",4543
"3605",4913
"3606",5232
"3607",4589
"3608",4336
"3609",4283
"3610",4142
"3611",3849
"3612",3993
"3613",3767
"3614",4550
"3615",4344
"3616",4256
"3617",3749
"3618",3542
"3619",4380
"3620",3861
"3621",4864
"3622",4396
"3623",5287
"3624",4379
"3625",4175
"3626",4274
"3627",4493
"3628",4652
"3629",4676
"3630",4428
"3631",4348
"3632",4112
"3633",4495
"3634",4965
"3635",4791
"3636",4347
"3637",4365
"3638",4180
"3639",3926
"3640",4366
"3641",4116
"3642",3526
"3643",3532
"3644",4425
"3645",4459
"3646",3979
"3647",4443
"3648",4331
"3649",4141
"3650",3941
"3651",4558
"3652",4799
"3653",4817
"3654",3897
"3655",4268
"3656",4696
"3657",4052
"3658",4587
"3659",4398
"3660",4464
"3661",4511
"3662",4090
"3663",4330
"3664",4178
"3665",3954
"3666",3717
"3667",4347
"3668",3543
"3669",5024
"3670",4073
"3671",4610
"3672",4227
"3673",4464
"3674",4323
"3675",4053
"3676",4037
"3677",4503
"3678",4492
"3679",4591
"3680",4663
"3681",5075
"3682",4490
"3683",4117
"3684",4560
"3685",4435
"3686",4104
"3687",4377
"3688",4598
"3689",4636
"3690",4660
"3691",3960
"3692",3939
"3693",3599
"3694",4480
"3695",4459
"3696",4501
"3697",4430
"3698",4408
"3699",4353
"3700",4001
"3701",3649
"3702",4461
"3703",4242
"3704",4501
"3705",4302
"3706",4105
"3707",4230
"3708",4281
"3709",4189
"3710",4540
"3711",4665
"3712",4189
"3713",5157
"3714",4380
"3715",4519
"3716",4284
"3717",3155
"3718",4146
"3719",4206
"3720",4147
"3721",4507
"3722",4379
"3723",4301
"3724",4185
"3725",4195
"3726",4481
"3727",4148
"3728",4276
"3729",4621
"3730",4490
"3731",4549
"3732",4263
"3733",3926
"3734",4568
"3735",4641
"3736",4516
"3737",4826
"3738",4515
"3739",4972
"3740",4632
"3741",3960
"3742",4342
"3743",4517
"3744",4697
"3745",4545
"3746",4676
"3747",4582
"3748",4429
"3749",4608
"3750",4295
"3751",4329
"3752",4197
"3753",4301
"3754",4175
"3755",4224
"3756",4343
"3757",4282
"3758",4080
"3759",4376
"3760",4952
"3761",3732
"3762",4070
"3763",4456
"3764",4388
"3765",4055
"3766",4129
"3767",4552
"3768",3273
"3769",4230
"3770",3940
"3771",4542
"3772",4615
"3773",4353
"3774",4562
"3775",4648
"3776",4684
"3777",2576
"3778",4073
"3779",4067
"3780",4275
"3781",4807
"3782",4450
"3783",4046
"3784",4120
"3785",4158
"3786",4158
"3787",4033
"3788",3968
"3789",3783
"3790",3841
"3791",4698
"3792",4234
"3793",4450
"3794",4513
"3795",4757
"3796",3937
"3797",4154
"3798",4342
"3799",4389
"3800",4255
"3801",4292
"3802",4369
"3803",4577
"3804",4669
"3805",4662
"3806",4063
"3807",4089
"3808",3820
"3809",3998
"3810",4120
"3811",4843
"3812",4613
"3813",4149
"3814",4474
"3815",3568
"3816",4038
"3817",4139
"3818",4310
"3819",4565
"3820",4353
"3821",4303
"3822",4566
"3823",5016
"3824",4346
"3825",4090
"3826",4596
"3827",4313
"3828",4579
"3829",4251
"3830",4264
"3831",4178
"3832",4318
"3833",4053
"3834",4352
"3835",4320
"3836",4369
"3837",4317
"3838",4389
"3839",4404
"3840",4699
"3841",4468
"3842",4356
"3843",4425
"3844",4144
"3845",4508
"3846",3611
"3847",4356
"3848",4014
"3849",4442
"3850",4853
"3851",4405
"3852",4104
"3853",4037
"3854",4426
"3855",4337
"3856",3987
"3857",4080
"3858",4496
"3859",4509
"3860",4457
"3861",4280
"3862",4311
"3863",4333
"3864",4369
"3865",4499
"3866",4626
"3867",4480
"3868",4024
"3869",4188
"3870",3928
"3871",4397
"3872",4750
"3873",4839
"3874",4084
"3875",3961
"3876",3933
"3877",3765
"3878",4149
"3879",4182
"3880",4424
"3881",4306
"3882",4332
"3883",4399
"3884",4280
"3885",3619
"3886",4486
"3887",4167
"3888",4113
"3889",4399
"3890",4156
"3891",4207
"3892",4607
"3893",4198
"3894",4995
"3895",4639
"3896",2193
"3897",4052
"3898",4470
"3899",3890
"3900",4382
"3901",4421
"3902",4288
"3903",3213
"3904",4290
"3905",4399
"3906",4418
"3907",4211
"3908",4544
"3909",4580
"3910",4381
"3911",4321
"3912",4755
"3913",3403
"3914",4078
"3915",4385
"3916",4507
"3917",4098
"3918",4008
"3919",4206
"3920",3911
"3921",3924
"3922",4117
"3923",4209
"3924",4210
"3925",4120
"3926",4449
"3927",4422
"3928",4517
"3929",4124
"3930",4379
"3931",4406
"3932",4438
"3933",4460
"3934",4373
"3935",4558
"3936",3910
"3937",3807
"3938",4131
"3939",4332
"3940",4301
"3941",4139
"3942",4576
"3943",4121
"3944",4258
"3945",4298
"3946",4160
"3947",3654
"3948",4023
"3949",4328
"3950",4144
"3951",4521
"3952",4218
"3953",4177
"3954",4162
"3955",3987
"3956",4639
"3957",4637
"3958",4316
"3959",4249
"3960",3872
"3961",4109
"3962",3837
"3963",4532
"3964",4154
"3965",4427
"3966",4039
"3967",4187
"3968",4386
"3969",3983
"3970",3902
"3971",3959
"3972",4590
"3973",4307
"3974",4613
"3975",4595
"3976",3991
"3977",4444
"3978",4319
"3979",4384
"3980",4109
"3981",3911
"3982",3618
"3983",3672
"3984",3757
"3985",4333
"3986",4443
"3987",4238
"3988",4277
"3989",4108
"3990",3935
"3991",4174
"3992",4316
"3993",4516
"3994",4429
"3995",4129
"3996",4226
"3997",4376
"3998",4141
"3999",4232
"4000",4165
"4001",4015
"4002",4459
"4003",4286
"4004",4867
"4005",4176
"4006",4106
"4007",4230
"4008",4139
"4009",4334
"4010",4774
"4011",4482
"4012",4672
"4013",4328
"4014",4183
"4015",4091
"4016",4144
"4017",4242
"4018",4406
"4019",4172
"4020",4049
"4021",3887
"4022",4095
"4023",4244
"4024",4229
"4025",4363
"4026",4552
"4027",4120
"4028",4453
"4029",4427
"4030",4202
"4031",4221
"4032",4189
"4033",4765
"4034",5089
"4035",4371
"4036",4282
"4037",4108
"4038",4372
"4039",4859
"4040",4623
"4041",4525
"4042",4581
"4043",3523
"4044",4146
"4045",4273
"4046",4128
"4047",4042
"4048",3997
"4049",4120
"4050",3952
"4051",3918
"4052",4166
"4053",4348
"4054",4296
"4055",4498
"4056",4446
"4057",4446
"4058",4517
"4059",4076
"4060",4696
"4061",5066
"4062",4996
"4063",4003
"4064",4624
"4065",4821
"4066",3917
"4067",4826
"4068",4796
"4069",3936
"4070",3941
"4071",3959
"4072",4063
"4073",4240
"4074",4319
"4075",4043
"4076",4053
"4077",4005
"4078",4019
"4079",3724
"4080",3709
"4081",3670
"4082",4662
"4083",4177
"4084",4137
"4085",4640
"4086",4359
"4087",4303
"4088",4321
"4089",4347
"4090",4384
"4091",4759
"4092",5019
"4093",5117
"4094",4344
"4095",4391
"4096",4493
"4097",4162
"4098",4474
"4099",4607
"4100",4327
"4101",3750
"4102",4496
"4103",4617
"4104",4646
"4105",4363
"4106",4357
"4107",4260
"4108",3892
"4109",4099
"4110",4386
"4111",4305
"4112",4403
"4113",4009
"4114",4158
"4115",4620
"4116",4076
"4117",4328
"4118",4611
"4119",4472
"4120",4076
"4121",4483
"4122",4106
"4123",4742
"4124",4626
"4125",3955
"4126",4415
"4127",4399
"4128",4496
"4129",4435
"4130",4397
"4131",4506
"4132",3980
"4133",4559
"4134",4443
"4135",2161
"4136",3501
"4137",3889
"4138",4030
