"","NDVI2011"
"2140",5669
"2141",6904
"2142",6617
"2143",6645
"2144",6959
"2145",5427
"2146",6511
"2147",6553
"2148",7361
"2149",6467
"2150",6880
"2151",6459
"2152",7510
"2153",6681
"2154",7667
"2155",7714
"2156",7269
"2157",6793
"2158",6837
"2159",7213
"2160",6966
"2161",7596
"2162",5166
"2163",6286
"2164",6047
"2165",6939
"2166",6904
"2167",7442
"2168",7178
"2169",6854
"2170",6904
"2171",6359
"2172",7321
"2173",7230
"2174",7230
"2175",6605
"2176",7961
"2177",7533
"2178",6520
"2179",7144
"2180",7530
"2181",7298
"2182",7342
"2183",7671
"2184",6717
"2185",6863
"2186",6919
"2187",7664
"2188",5897
"2189",5897
"2190",7498
"2191",6618
"2192",7877
"2193",7443
"2194",7185
"2195",7553
"2196",5818
"2197",7582
"2198",7557
"2199",7214
"2200",7602
"2201",7589
"2202",7163
"2203",7064
"2204",6870
"2205",7265
"2206",6596
"2207",6884
"2208",7021
"2209",7265
"2210",7112
"2211",7444
"2212",7251
"2213",7558
"2214",7742
"2215",7873
"2216",7232
"2217",5771
"2218",7552
"2219",7396
"2220",7007
"2221",6639
"2222",7235
"2223",7415
"2224",7679
"2225",7544
"2226",6187
"2227",7389
"2228",7462
"2229",7736
"2230",7849
"2231",7641
"2232",5252
"2233",7487
"2234",6932
"2235",7094
"2236",7336
"2237",7617
"2238",7372
"2239",8015
"2240",7870
"2241",7176
"2242",7373
"2243",6853
"2244",6949
"2245",6707
"2246",6808
"2247",6248
"2248",7372
"2249",7570
"2250",7511
"2251",7865
"2252",7552
"2253",7229
"2254",7891
"2255",7751
"2256",5397
"2257",7447
"2258",7865
"2259",6828
"2260",7256
"2261",7414
"2262",7153
"2263",7806
"2264",7334
"2265",6714
"2266",7412
"2267",7494
"2268",7007
"2269",7509
"2270",6967
"2271",7663
"2272",7508
"2273",7556
"2274",6626
"2275",7261
"2276",7439
"2277",7391
"2278",7711
"2279",7589
"2280",7391
"2281",7332
"2282",7504
"2283",7590
"2284",7349
"2285",7697
"2286",7647
"2287",7382
"2288",7751
"2289",6697
"2290",6758
"2291",7423
"2292",7852
"2293",7761
"2294",7281
"2295",7126
"2296",5837
"2297",7410
"2298",6995
"2299",7783
"2300",7628
"2301",7822
"2302",7874
"2303",8008
"2304",7455
"2305",7630
"2306",7692
"2307",7818
"2308",7676
"2309",7671
"2310",7795
"2311",7409
"2312",6182
"2313",7487
"2314",7423
"2315",7759
"2316",5672
"2317",6682
"2318",6035
"2319",7620
"2320",7478
"2321",7648
"2322",7314
"2323",7416
"2324",7971
"2325",8059
"2326",8018
"2327",7591
"2328",8001
"2329",7741
"2330",7272
"2331",7242
"2332",7566
"2333",7934
"2334",7558
"2335",7636
"2336",7800
"2337",7842
"2338",7555
"2339",7767
"2340",7501
"2341",7595
"2342",7006
"2343",6597
"2344",7427
"2345",7660
"2346",7770
"2347",7705
"2348",7651
"2349",7911
"2350",7628
"2351",6789
"2352",7606
"2353",7462
"2354",7916
"2355",7547
"2356",8002
"2357",7321
"2358",7141
"2359",7572
"2360",7316
"2361",7462
"2362",7542
"2363",7931
"2364",7064
"2365",7547
"2366",7770
"2367",7594
"2368",7195
"2369",7447
"2370",5713
"2371",5534
"2372",7513
"2373",7513
"2374",7208
"2375",8026
"2376",7594
"2377",7074
"2378",7363
"2379",6475
"2380",7403
"2381",7734
"2382",7563
"2383",7445
"2384",7794
"2385",7870
"2386",7537
"2387",7214
"2388",7652
"2389",7483
"2390",7392
"2391",7810
"2392",7161
"2393",8083
"2394",7931
"2395",8002
"2396",7185
"2397",7358
"2398",7271
"2399",7191
"2400",7927
"2401",7133
"2402",7739
"2403",7308
"2404",7667
"2405",7946
"2406",7004
"2407",7995
"2408",7999
"2409",7443
"2410",7095
"2411",7192
"2412",7340
"2413",6922
"2414",7842
"2415",6816
"2416",6781
"2417",8077
"2418",7876
"2419",7702
"2420",7389
"2421",7427
"2422",7918
"2423",7883
"2424",7469
"2425",7545
"2426",7455
"2427",7302
"2428",7253
"2429",7240
"2430",7471
"2431",6728
"2432",7341
"2433",7893
"2434",7707
"2435",7718
"2436",7834
"2437",7234
"2438",7496
"2439",8254
"2440",7846
"2441",7558
"2442",6671
"2443",6996
"2444",7594
"2445",7770
"2446",7824
"2447",7645
"2448",7946
"2449",7983
"2450",8054
"2451",7968
"2452",7484
"2453",7354
"2454",7633
"2455",6545
"2456",7958
"2457",6740
"2458",7248
"2459",7517
"2460",8036
"2461",7053
"2462",6946
"2463",7732
"2464",7551
"2465",7767
"2466",7694
"2467",7716
"2468",7861
"2469",7760
"2470",8130
"2471",7487
"2472",7760
"2473",6639
"2474",7337
"2475",7102
"2476",7565
"2477",7900
"2478",8043
"2479",7621
"2480",7664
"2481",7465
"2482",7629
"2483",7298
"2484",8004
"2485",7558
"2486",7837
"2487",7332
"2488",7106
"2489",7612
"2490",7657
"2491",7339
"2492",7133
"2493",7211
"2494",7796
"2495",7656
"2496",7488
"2497",7370
"2498",8032
"2499",7929
"2500",7623
"2501",7542
"2502",6717
"2503",7239
"2504",7849
"2505",7656
"2506",7533
"2507",7902
"2508",7582
"2509",7511
"2510",7378
"2511",7894
"2512",7894
"2513",7378
"2514",6846
"2515",7341
"2516",7456
"2517",7380
"2518",7600
"2519",7665
"2520",7775
"2521",7825
"2522",6378
"2523",6641
"2524",6998
"2525",7253
"2526",6768
"2527",7876
"2528",7353
"2529",7857
"2530",7660
"2531",6976
"2532",7761
"2533",7656
"2534",7853
"2535",7173
"2536",7763
"2537",7541
"2538",7710
"2539",8017
"2540",7882
"2541",7327
"2542",6106
"2543",7417
"2544",7417
"2545",6895
"2546",7728
"2547",7786
"2548",7658
"2549",7812
"2550",7450
"2551",7498
"2552",6930
"2553",6993
"2554",7454
"2555",7425
"2556",7182
"2557",7263
"2558",6179
"2559",7602
"2560",7777
"2561",7993
"2562",7414
"2563",7821
"2564",6715
"2565",7443
"2566",7877
"2567",7929
"2568",8000
"2569",7936
"2570",8147
"2571",8156
"2572",8184
"2573",7939
"2574",7929
"2575",7400
"2576",7366
"2577",7884
"2578",7972
"2579",8076
"2580",7742
"2581",7414
"2582",7725
"2583",7759
"2584",7732
"2585",7751
"2586",7589
"2587",7633
"2588",7992
"2589",7100
"2590",7796
"2591",7766
"2592",7827
"2593",8159
"2594",7972
"2595",7966
"2596",6609
"2597",7699
"2598",7867
"2599",8104
"2600",7309
"2601",8160
"2602",7930
"2603",8017
"2604",7876
"2605",8118
"2606",6944
"2607",7434
"2608",7192
"2609",7699
"2610",7739
"2611",7560
"2612",7683
"2613",6618
"2614",7374
"2615",7595
"2616",7555
"2617",7528
"2618",7849
"2619",8135
"2620",7909
"2621",8087
"2622",8020
"2623",7676
"2624",7404
"2625",7287
"2626",7858
"2627",7256
"2628",8116
"2629",8046
"2630",7536
"2631",7281
"2632",8009
"2633",6376
"2634",7965
"2635",7612
"2636",7525
"2637",7508
"2638",7685
"2639",7522
"2640",7285
"2641",7893
"2642",7811
"2643",7866
"2644",7346
"2645",7634
"2646",8091
"2647",8009
"2648",7860
"2649",8059
"2650",8088
"2651",8092
"2652",7596
"2653",7841
"2654",7382
"2655",7900
"2656",7640
"2657",7592
"2658",7924
"2659",6920
"2660",7901
"2661",7732
"2662",7631
"2663",7813
"2664",7592
"2665",7414
"2666",7883
"2667",7500
"2668",6461
"2669",7328
"2670",7551
"2671",8018
"2672",6994
"2673",7352
"2674",8174
"2675",7856
"2676",8023
"2677",8238
"2678",8220
"2679",7921
"2680",7508
"2681",7767
"2682",7666
"2683",7908
"2684",7424
"2685",8092
"2686",7695
"2687",7451
"2688",6920
"2689",7042
"2690",6960
"2691",7121
"2692",7571
"2693",8053
"2694",7682
"2695",7984
"2696",8090
"2697",8161
"2698",8017
"2699",7963
"2700",7656
"2701",7919
"2702",8006
"2703",7587
"2704",7921
"2705",7829
"2706",7725
"2707",7278
"2708",7401
"2709",7697
"2710",6991
"2711",7569
"2712",7415
"2713",7826
"2714",8019
"2715",7689
"2716",8087
"2717",7774
"2718",7807
"2719",7896
"2720",7965
"2721",8049
"2722",7856
"2723",8068
"2724",7999
"2725",8072
"2726",7969
"2727",7927
"2728",7898
"2729",7918
"2730",7964
"2731",7793
"2732",7899
"2733",7296
"2734",7442
"2735",7792
"2736",7782
"2737",7934
"2738",7786
"2739",7269
"2740",7959
"2741",8008
"2742",8161
"2743",7870
"2744",7960
"2745",8006
"2746",7829
"2747",7784
"2748",7841
"2749",8234
"2750",7988
"2751",7830
"2752",8002
"2753",8022
"2754",7998
"2755",8002
"2756",7887
"2757",5997
"2758",7842
"2759",6635
"2760",7810
"2761",8220
"2762",8216
"2763",8071
"2764",8040
"2765",7820
"2766",8263
"2767",7935
"2768",7656
"2769",7903
"2770",7867
"2771",7841
"2772",8114
"2773",7886
"2774",7508
"2775",7751
"2776",7786
"2777",7510
"2778",7321
"2779",7676
"2780",7908
"2781",7749
"2782",6372
"2783",6415
"2784",7160
"2785",7815
"2786",7985
"2787",8114
"2788",8002
"2789",8074
"2790",8156
"2791",7894
"2792",8178
"2793",8165
"2794",7502
"2795",7785
"2796",7980
"2797",7978
"2798",7993
"2799",7752
"2800",7567
"2801",7666
"2802",6983
"2803",6899
"2804",7461
"2805",7667
"2806",7857
"2807",8034
"2808",7883
"2809",7610
"2810",7969
"2811",7679
"2812",7911
"2813",8014
"2814",8044
"2815",7861
"2816",8298
"2817",8221
"2818",8166
"2819",8138
"2820",7953
"2821",7877
"2822",7995
"2823",6810
"2824",7416
"2825",7062
"2826",7224
"2827",7794
"2828",7834
"2829",7867
"2830",7906
"2831",8047
"2832",7759
"2833",7717
"2834",7957
"2835",8029
"2836",8004
"2837",8171
"2838",8015
"2839",7714
"2840",7814
"2841",8054
"2842",7970
"2843",7421
"2844",7266
"2845",7165
"2846",7245
"2847",7352
"2848",7043
"2849",7532
"2850",7739
"2851",7051
"2852",7558
"2853",7894
"2854",7745
"2855",7742
"2856",7998
"2857",7947
"2858",7849
"2859",7748
"2860",6408
"2861",8163
"2862",8128
"2863",7704
"2864",8259
"2865",7950
"2866",8121
"2867",8079
"2868",7131
"2869",7466
"2870",7456
"2871",8034
"2872",6363
"2873",7732
"2874",7951
"2875",7789
"2876",7775
"2877",7988
"2878",8126
"2879",8190
"2880",8145
"2881",7924
"2882",7494
"2883",6898
"2884",8017
"2885",7928
"2886",7688
"2887",7416
"2888",7808
"2889",8013
"2890",7670
"2891",7605
"2892",7667
"2893",7863
"2894",7646
"2895",7293
"2896",7745
"2897",7791
"2898",8134
"2899",7993
"2900",7999
"2901",7954
"2902",7729
"2903",7738
"2904",7921
"2905",7790
"2906",7881
"2907",7859
"2908",7745
"2909",7567
"2910",7541
"2911",7604
"2912",7212
"2913",6671
"2914",7862
"2915",7635
"2916",8012
"2917",7566
"2918",7827
"2919",8025
"2920",6466
"2921",7637
"2922",7835
"2923",7968
"2924",8010
"2925",7952
"2926",8143
"2927",7782
"2928",7898
"2929",7920
"2930",7927
"2931",7920
"2932",7903
"2933",7705
"2934",7305
"2935",7748
"2936",7323
"2937",7777
"2938",8034
"2939",7933
"2940",7805
"2941",7890
"2942",7927
"2943",8064
"2944",7964
"2945",7973
"2946",7631
"2947",7789
"2948",7771
"2949",7879
"2950",7849
"2951",8025
"2952",8065
"2953",8030
"2954",7996
"2955",7876
"2956",7788
"2957",8113
"2958",6852
"2959",6862
"2960",7828
"2961",7669
"2962",6679
"2963",7734
"2964",7963
"2965",7848
"2966",8147
"2967",7812
"2968",7900
"2969",7935
"2970",7819
"2971",7797
"2972",7914
"2973",8156
"2974",7897
"2975",7965
"2976",8018
"2977",7836
"2978",8000
"2979",7441
"2980",7730
"2981",7808
"2982",7761
"2983",6920
"2984",8034
"2985",7211
"2986",7907
"2987",7121
"2988",6903
"2989",7887
"2990",7525
"2991",7827
"2992",7910
"2993",8013
"2994",8117
"2995",7905
"2996",7840
"2997",7029
"2998",8095
"2999",7828
"3000",7990
"3001",8198
"3002",7904
"3003",7814
"3004",8002
"3005",7947
"3006",7828
"3007",8072
"3008",7951
"3009",7730
"3010",7674
"3011",8013
"3012",7906
"3013",8043
"3014",7674
"3015",7877
"3016",7505
"3017",8045
"3018",8076
"3019",7619
"3020",7748
"3021",7941
"3022",7779
"3023",7918
"3024",7960
"3025",8023
"3026",8053
"3027",8164
"3028",8025
"3029",8211
"3030",7792
"3031",8045
"3032",8061
"3033",7917
"3034",7967
"3035",7913
"3036",3619
"3037",6448
"3038",7304
"3039",7827
"3040",8128
"3041",7469
"3042",7882
"3043",8068
"3044",7942
"3045",8189
"3046",8270
"3047",8117
"3048",8087
"3049",7964
"3050",7987
"3051",8006
"3052",8111
"3053",8205
"3054",8189
"3055",8005
"3056",7896
"3057",7784
"3058",7849
"3059",7759
"3060",8050
"3061",7935
"3062",7976
"3063",7708
"3064",5861
"3065",7911
"3066",7846
"3067",3923
"3068",8170
"3069",8041
"3070",7324
"3071",8150
"3072",8113
"3073",7780
"3074",8063
"3075",8076
"3076",8049
"3077",8014
"3078",8104
"3079",7922
"3080",7929
"3081",8020
"3082",8047
"3083",7223
"3084",7591
"3085",7134
"3086",7269
"3087",7766
"3088",7818
"3089",7798
"3090",8232
"3091",7968
"3092",7816
"3093",7828
"3094",7555
"3095",7923
"3096",7524
"3097",7420
"3098",7430
"3099",8187
"3100",8144
"3101",8182
"3102",7815
"3103",8011
"3104",8017
"3105",7884
"3106",7950
"3107",7982
"3108",7852
"3109",7797
"3110",7705
"3111",6158
"3112",7514
"3113",7705
"3114",7811
"3115",7471
"3116",7317
"3117",7742
"3118",7578
"3119",8163
"3120",8181
"3121",7974
"3122",7606
"3123",8044
"3124",7488
"3125",7983
"3126",8100
"3127",8023
"3128",8067
"3129",8057
"3130",8060
"3131",7878
"3132",7969
"3133",6919
"3134",7681
"3135",7706
"3136",7810
"3137",8047
"3138",8118
"3139",7925
"3140",7968
"3141",7886
"3142",7953
"3143",7179
"3144",7863
"3145",8208
"3146",8118
"3147",7945
"3148",8003
"3149",6932
"3150",7248
"3151",7866
"3152",8008
"3153",8196
"3154",8140
"3155",8179
"3156",7838
"3157",8004
"3158",7791
"3159",8084
"3160",8147
"3161",8012
"3162",7905
"3163",8122
"3164",8084
"3165",7972
"3166",6250
"3167",7739
"3168",7468
"3169",7974
"3170",8050
"3171",7002
"3172",7477
"3173",8194
"3174",8108
"3175",8168
"3176",8214
"3177",8217
"3178",7200
"3179",7967
"3180",7961
"3181",7456
"3182",7653
"3183",7929
"3184",7723
"3185",7975
"3186",7952
"3187",8004
"3188",7875
"3189",7754
"3190",8007
"3191",7558
"3192",7200
"3193",7657
"3194",7769
"3195",7172
"3196",7994
"3197",7902
"3198",8017
"3199",8121
"3200",7828
"3201",7577
"3202",6996
"3203",7813
"3204",7918
"3205",7915
"3206",7975
"3207",7986
"3208",7962
"3209",8078
"3210",7747
"3211",7787
"3212",7698
"3213",7761
"3214",8214
"3215",7409
"3216",7891
"3217",7670
"3218",8223
"3219",7967
"3220",7850
"3221",7808
"3222",5106
"3223",7763
"3224",7906
"3225",7961
"3226",7466
"3227",7330
"3228",7922
"3229",7336
"3230",7944
"3231",8068
"3232",8268
"3233",8191
"3234",8008
"3235",7938
"3236",7834
"3237",7952
"3238",8098
"3239",7961
"3240",8020
"3241",7924
"3242",7750
"3243",8082
"3244",7759
"3245",7474
"3246",7608
"3247",7832
"3248",7548
"3249",7957
"3250",7616
"3251",7408
"3252",7946
"3253",7966
"3254",7888
"3255",7951
"3256",8013
"3257",7747
"3258",7733
"3259",7945
"3260",8118
"3261",8025
"3262",7828
"3263",8087
"3264",8089
"3265",8069
"3266",7955
"3267",7557
"3268",6985
"3269",7812
"3270",7556
"3271",7633
"3272",7418
"3273",7922
"3274",7784
"3275",8047
"3276",7826
"3277",7917
"3278",8091
"3279",7425
"3280",7945
"3281",7505
"3282",8009
"3283",7923
"3284",7893
"3285",7431
"3286",6140
"3287",7774
"3288",7981
"3289",7901
"3290",7590
"3291",7782
"3292",8194
"3293",7800
"3294",7836
"3295",7566
"3296",7900
"3297",7763
"3298",7828
"3299",8055
"3300",8332
"3301",7238
"3302",7406
"3303",7187
"3304",7448
"3305",7359
"3306",7372
"3307",7865
"3308",8065
"3309",8054
"3310",7851
"3311",7872
"3312",7770
"3313",7987
"3314",8137
"3315",7940
"3316",7448
"3317",7356
"3318",7714
"3319",8175
"3320",8335
"3321",7843
"3322",7136
"3323",6764
"3324",5944
"3325",7189
"3326",7579
"3327",7903
"3328",7970
"3329",8195
"3330",8099
"3331",8080
"3332",8098
"3333",7438
"3334",7944
"3335",7867
"3336",7633
"3337",7762
"3338",7417
"3339",7072
"3340",6602
"3341",8084
"3342",7145
"3343",7947
"3344",7041
"3345",8048
"3346",8107
"3347",8209
"3348",8218
"3349",8096
"3350",8014
"3351",7538
"3352",7262
"3353",7570
"3354",7027
"3355",7560
"3356",8111
"3357",8144
"3358",8189
"3359",8054
"3360",8050
"3361",8041
"3362",7954
"3363",8076
"3364",8177
"3365",7954
"3366",7844
"3367",7815
"3368",7507
"3369",7211
"3370",7573
"3371",7581
"3372",7258
"3373",7839
"3374",6750
"3375",7874
"3376",7575
"3377",7855
"3378",8077
"3379",8139
"3380",8142
"3381",7907
"3382",8036
"3383",7734
"3384",7911
"3385",7813
"3386",7705
"3387",8057
"3388",7889
"3389",7858
"3390",7604
"3391",7593
"3392",7155
"3393",7675
"3394",7949
"3395",7894
"3396",7951
"3397",8009
"3398",7487
"3399",7755
"3400",7897
"3401",7229
"3402",7229
"3403",7229
"3404",7229
"3405",6652
"3406",7969
"3407",8183
"3408",8086
"3409",8185
"3410",7675
"3411",7604
"3412",7946
"3413",7660
"3414",7649
"3415",7437
"3416",7871
"3417",7784
"3418",7341
"3419",6769
"3420",7925
"3421",7590
"3422",7781
"3423",7541
"3424",7255
"3425",7680
"3426",7154
"3427",7796
"3428",7964
"3429",8169
"3430",7865
"3431",7834
"3432",7739
"3433",7661
"3434",7760
"3435",8061
"3436",7683
"3437",6509
"3438",7376
"3439",7325
"3440",8110
"3441",7695
"3442",6846
"3443",7086
"3444",7304
"3445",7994
"3446",7674
"3447",7753
"3448",7654
"3449",7736
"3450",7358
"3451",6705
"3452",7325
"3453",7525
"3454",6053
"3455",7610
"3456",7902
"3457",7668
"3458",7714
"3459",7309
"3460",7965
"3461",7831
"3462",7867
"3463",7702
"3464",7263
"3465",7795
"3466",7807
"3467",8281
"3468",8064
"3469",8133
"3470",8109
"3471",7689
"3472",7941
"3473",7582
"3474",7875
"3475",7530
"3476",6829
"3477",7739
"3478",7836
"3479",7637
"3480",7764
"3481",7615
"3482",7973
"3483",7996
"3484",7578
"3485",7904
"3486",7852
"3487",7550
"3488",6201
"3489",7585
"3490",8037
"3491",8307
"3492",7780
"3493",8221
"3494",7377
"3495",7662
"3496",7832
"3497",7430
"3498",6065
"3499",8134
"3500",7591
"3501",7820
"3502",7842
"3503",6403
"3504",7326
"3505",6860
"3506",7667
"3507",7832
"3508",7968
"3509",7841
"3510",7728
"3511",7728
"3512",7578
"3513",7707
"3514",7847
"3515",7925
"3516",8043
"3517",8381
"3518",8388
"3519",8408
"3520",8154
"3521",8317
"3522",8131
"3523",7892
"3524",7796
"3525",7410
"3526",5607
"3527",7096
"3528",7552
"3529",7856
"3530",7761
"3531",7687
"3532",7680
"3533",7980
"3534",7837
"3535",7818
"3536",7663
"3537",7543
"3538",8129
"3539",8403
"3540",8481
"3541",8457
"3542",8243
"3543",8110
"3544",7907
"3545",7838
"3546",7676
"3547",7776
"3548",7927
"3549",7328
"3550",7409
"3551",7455
"3552",7279
"3553",7161
"3554",7559
"3555",7666
"3556",7454
"3557",8029
"3558",7531
"3559",7472
"3560",7308
"3561",7431
"3562",7745
"3563",7612
"3564",7573
"3565",7417
"3566",7888
"3567",8031
"3568",7922
"3569",7974
"3570",7916
"3571",7845
"3572",7901
"3573",7784
"3574",7428
"3575",7310
"3576",7939
"3577",7635
"3578",7492
"3579",7715
"3580",7216
"3581",6846
"3582",8430
"3583",8414
"3584",8258
"3585",7323
"3586",7855
"3587",8266
"3588",7519
"3589",7202
"3590",8069
"3591",7830
"3592",7833
"3593",7623
"3594",7797
"3595",7768
"3596",5961
"3597",8013
"3598",7539
"3599",7641
"3600",7544
"3601",7283
"3602",7451
"3603",7754
"3604",7768
"3605",7976
"3606",8121
"3607",7972
"3608",7941
"3609",7954
"3610",7996
"3611",7837
"3612",7650
"3613",7420
"3614",8013
"3615",7521
"3616",8213
"3617",8250
"3618",8256
"3619",7583
"3620",6970
"3621",8318
"3622",7682
"3623",8075
"3624",7945
"3625",7506
"3626",7449
"3627",8104
"3628",7597
"3629",7602
"3630",7787
"3631",7774
"3632",7723
"3633",7863
"3634",8026
"3635",7940
"3636",7965
"3637",7898
"3638",7792
"3639",7840
"3640",7972
"3641",7640
"3642",7860
"3643",8149
"3644",7384
"3645",8221
"3646",8186
"3647",7824
"3648",7472
"3649",7520
"3650",7415
"3651",7998
"3652",7974
"3653",8010
"3654",6935
"3655",7348
"3656",7590
"3657",7267
"3658",7962
"3659",7704
"3660",7843
"3661",7716
"3662",7506
"3663",7902
"3664",7858
"3665",7589
"3666",7302
"3667",7137
"3668",5944
"3669",7544
"3670",7435
"3671",7552
"3672",7754
"3673",7430
"3674",7961
"3675",8044
"3676",7651
"3677",7973
"3678",6896
"3679",7661
"3680",7864
"3681",7891
"3682",7727
"3683",7240
"3684",7288
"3685",7229
"3686",7339
"3687",7660
"3688",7687
"3689",7908
"3690",7303
"3691",7217
"3692",6876
"3693",5381
"3694",7804
"3695",7908
"3696",7828
"3697",7943
"3698",7795
"3699",7754
"3700",7735
"3701",7417
"3702",7916
"3703",7593
"3704",7505
"3705",7768
"3706",6918
"3707",7884
"3708",7325
"3709",7122
"3710",7426
"3711",7679
"3712",7639
"3713",8043
"3714",7576
"3715",7366
"3716",7397
"3717",5509
"3718",7402
"3719",7457
"3720",7385
"3721",7997
"3722",7733
"3723",7553
"3724",7674
"3725",7641
"3726",7899
"3727",7643
"3728",7681
"3729",7552
"3730",7893
"3731",7650
"3732",7008
"3733",7747
"3734",7451
"3735",7291
"3736",7769
"3737",7195
"3738",7615
"3739",7617
"3740",7485
"3741",7322
"3742",7718
"3743",7507
"3744",7528
"3745",7850
"3746",7460
"3747",7736
"3748",7672
"3749",7662
"3750",7695
"3751",7837
"3752",7741
"3753",7852
"3754",7814
"3755",7558
"3756",7777
"3757",7601
"3758",7169
"3759",7871
"3760",7789
"3761",7922
"3762",7689
"3763",8125
"3764",7708
"3765",7762
"3766",8290
"3767",8105
"3768",8060
"3769",7986
"3770",8020
"3771",7247
"3772",7670
"3773",7643
"3774",7552
"3775",7596
"3776",8203
"3777",4572
"3778",7545
"3779",7482
"3780",7661
"3781",7843
"3782",7780
"3783",7605
"3784",7630
"3785",7297
"3786",7297
"3787",7491
"3788",7057
"3789",7526
"3790",7279
"3791",8228
"3792",7202
"3793",7573
"3794",8093
"3795",8051
"3796",7694
"3797",7397
"3798",7476
"3799",7551
"3800",7344
"3801",7348
"3802",7737
"3803",8047
"3804",7954
"3805",7901
"3806",7595
"3807",7692
"3808",7824
"3809",7577
"3810",7759
"3811",8006
"3812",8200
"3813",7838
"3814",7975
"3815",7638
"3816",8242
"3817",7543
"3818",8059
"3819",8215
"3820",8302
"3821",7684
"3822",7846
"3823",7992
"3824",7820
"3825",7213
"3826",8130
"3827",8115
"3828",7932
"3829",7867
"3830",7729
"3831",8183
"3832",7800
"3833",7369
"3834",7710
"3835",7634
"3836",7009
"3837",7319
"3838",7803
"3839",7869
"3840",7903
"3841",7903
"3842",7660
"3843",7592
"3844",7976
"3845",7647
"3846",7208
"3847",8106
"3848",7959
"3849",7657
"3850",8087
"3851",7744
"3852",7187
"3853",7634
"3854",7848
"3855",7847
"3856",7498
"3857",7678
"3858",7771
"3859",7844
"3860",7699
"3861",7633
"3862",7585
"3863",7697
"3864",7881
"3865",7911
"3866",8099
"3867",7910
"3868",7697
"3869",7835
"3870",7839
"3871",7876
"3872",8031
"3873",7825
"3874",7455
"3875",6761
"3876",7559
"3877",6986
"3878",7593
"3879",7625
"3880",7592
"3881",7698
"3882",7571
"3883",7766
"3884",7584
"3885",6722
"3886",7988
"3887",7825
"3888",6480
"3889",7934
"3890",7866
"3891",7349
"3892",8001
"3893",7758
"3894",7812
"3895",7535
"3896",4315
"3897",7179
"3898",7282
"3899",7523
"3900",7619
"3901",7571
"3902",7639
"3903",5405
"3904",7898
"3905",7849
"3906",8049
"3907",8101
"3908",7897
"3909",8294
"3910",7963
"3911",7620
"3912",8093
"3913",5787
"3914",7623
"3915",7879
"3916",8011
"3917",7032
"3918",7548
"3919",7803
"3920",7352
"3921",7370
"3922",7649
"3923",7759
"3924",7285
"3925",7401
"3926",7845
"3927",7963
"3928",7824
"3929",7816
"3930",7967
"3931",8014
"3932",8073
"3933",7971
"3934",8039
"3935",7648
"3936",7536
"3937",7692
"3938",7521
"3939",7366
"3940",7941
"3941",7896
"3942",8191
"3943",7843
"3944",8181
"3945",7899
"3946",8002
"3947",5587
"3948",7308
"3949",7718
"3950",7850
"3951",7673
"3952",6847
"3953",7752
"3954",8062
"3955",7069
"3956",7819
"3957",8127
"3958",7945
"3959",7804
"3960",7304
"3961",6941
"3962",7107
"3963",8017
"3964",7797
"3965",8198
"3966",7871
"3967",7829
"3968",7027
"3969",7796
"3970",7372
"3971",6873
"3972",7956
"3973",7824
"3974",7626
"3975",8019
"3976",6681
"3977",7860
"3978",7835
"3979",7608
"3980",7063
"3981",7292
"3982",6181
"3983",6821
"3984",6564
"3985",7874
"3986",8060
"3987",8142
"3988",8133
"3989",8132
"3990",7838
"3991",7969
"3992",7450
"3993",8111
"3994",7415
"3995",7753
"3996",7721
"3997",7403
"3998",7254
"3999",7839
"4000",7825
"4001",7769
"4002",8359
"4003",8145
"4004",8061
"4005",7778
"4006",7655
"4007",7922
"4008",7882
"4009",8252
"4010",7928
"4011",7897
"4012",7607
"4013",7206
"4014",7646
"4015",7562
"4016",7453
"4017",7523
"4018",7623
"4019",7582
"4020",7474
"4021",7523
"4022",7411
"4023",7643
"4024",8024
"4025",7821
"4026",8343
"4027",8123
"4028",8408
"4029",8250
"4030",7617
"4031",8098
"4032",8271
"4033",8090
"4034",8038
"4035",8305
"4036",7467
"4037",7406
"4038",7215
"4039",7968
"4040",7750
"4041",7825
"4042",7852
"4043",5997
"4044",7239
"4045",7916
"4046",7514
"4047",7461
"4048",7448
"4049",7354
"4050",7215
"4051",7239
"4052",7376
"4053",7614
"4054",7032
"4055",8029
"4056",7927
"4057",7927
"4058",8204
"4059",8158
"4060",8041
"4061",7838
"4062",8050
"4063",7971
"4064",7755
"4065",7891
"4066",6889
"4067",8085
"4068",8190
"4069",7802
"4070",8246
"4071",6916
"4072",7348
"4073",7862
"4074",7720
"4075",7549
"4076",7662
"4077",7529
"4078",7580
"4079",6910
"4080",7093
"4081",6798
"4082",8358
"4083",7515
"4084",7460
"4085",8330
"4086",7831
"4087",7842
"4088",8354
"4089",8299
"4090",8227
"4091",7894
"4092",7928
"4093",8129
"4094",7716
"4095",8132
"4096",7920
"4097",7321
"4098",8008
"4099",8064
"4100",7559
"4101",6996
"4102",7941
"4103",8162
"4104",8123
"4105",8247
"4106",7257
"4107",7649
"4108",7054
"4109",7596
"4110",7854
"4111",8341
"4112",8113
"4113",7915
"4114",7722
"4115",7802
"4116",7606
"4117",7798
"4118",8073
"4119",8089
"4120",7185
"4121",8351
"4122",7896
"4123",8084
"4124",8005
"4125",7550
"4126",7275
"4127",7583
"4128",8114
"4129",8135
"4130",7861
"4131",7940
"4132",7775
"4133",7977
"4134",7633
"4135",3086
"4136",6357
"4137",7108
