"","NDVI2013"
"2140",5253
"2141",6801
"2142",6513
"2143",6768
"2144",6478
"2145",4130
"2146",6445
"2147",6333
"2148",6896
"2149",7379
"2150",6128
"2151",5607
"2152",7091
"2153",5839
"2154",7889
"2155",7468
"2156",5979
"2157",5887
"2158",6901
"2159",5901
"2160",6835
"2161",6989
"2162",4217
"2163",6373
"2164",5826
"2165",6060
"2166",7093
"2167",6472
"2168",6741
"2169",6561
"2170",7074
"2171",5886
"2172",6677
"2173",5945
"2174",6317
"2175",6871
"2176",7197
"2177",7172
"2178",6987
"2179",6881
"2180",6934
"2181",5607
"2182",7522
"2183",5884
"2184",6851
"2185",6020
"2186",6320
"2187",6867
"2188",5590
"2189",5590
"2190",6687
"2191",6177
"2192",7372
"2193",6317
"2194",6543
"2195",7408
"2196",5281
"2197",6813
"2198",5868
"2199",6852
"2200",7329
"2201",6691
"2202",7242
"2203",7011
"2204",6292
"2205",6743
"2206",5548
"2207",5849
"2208",5711
"2209",6743
"2210",7299
"2211",6830
"2212",5614
"2213",7254
"2214",7030
"2215",7335
"2216",6066
"2217",4113
"2218",6511
"2219",6736
"2220",6308
"2221",7169
"2222",7176
"2223",7437
"2224",7030
"2225",7239
"2226",5454
"2227",5791
"2228",6700
"2229",6615
"2230",6669
"2231",6933
"2232",5257
"2233",6810
"2234",6124
"2235",6122
"2236",7276
"2237",6929
"2238",7232
"2239",6676
"2240",6618
"2241",6727
"2242",6492
"2243",6162
"2244",6930
"2245",5244
"2246",6681
"2247",3551
"2248",7143
"2249",7301
"2250",7236
"2251",7110
"2252",8074
"2253",7206
"2254",6395
"2255",6739
"2256",4333
"2257",7101
"2258",7350
"2259",5377
"2260",7029
"2261",7525
"2262",7819
"2263",6616
"2264",7521
"2265",6648
"2266",6603
"2267",7161
"2268",6927
"2269",7721
"2270",7493
"2271",7814
"2272",7937
"2273",6506
"2274",4833
"2275",6024
"2276",5923
"2277",7023
"2278",6746
"2279",7492
"2280",7023
"2281",7400
"2282",6443
"2283",7337
"2284",7721
"2285",7185
"2286",7211
"2287",7450
"2288",6999
"2289",5919
"2290",6226
"2291",7334
"2292",7649
"2293",8062
"2294",7515
"2295",6840
"2296",4248
"2297",6699
"2298",5773
"2299",6915
"2300",7198
"2301",7328
"2302",7720
"2303",7976
"2304",7641
"2305",7598
"2306",7500
"2307",6726
"2308",7156
"2309",7955
"2310",7497
"2311",6774
"2312",5429
"2313",6451
"2314",6486
"2315",7782
"2316",4836
"2317",6739
"2318",5556
"2319",6739
"2320",7399
"2321",7637
"2322",7201
"2323",6729
"2324",6887
"2325",7661
"2326",7520
"2327",7357
"2328",6780
"2329",7572
"2330",6490
"2331",6335
"2332",6202
"2333",7096
"2334",6397
"2335",7055
"2336",7756
"2337",7130
"2338",7774
"2339",7478
"2340",6796
"2341",6906
"2342",6858
"2343",5720
"2344",6986
"2345",6667
"2346",6139
"2347",7437
"2348",6715
"2349",7404
"2350",6785
"2351",7830
"2352",6929
"2353",6793
"2354",7468
"2355",6765
"2356",7163
"2357",7467
"2358",6213
"2359",5496
"2360",6847
"2361",7034
"2362",6967
"2363",7125
"2364",7192
"2365",6765
"2366",6139
"2367",6444
"2368",6073
"2369",6965
"2370",5350
"2371",5572
"2372",6740
"2373",6740
"2374",6182
"2375",6868
"2376",6444
"2377",7402
"2378",6820
"2379",6664
"2380",6939
"2381",7641
"2382",7394
"2383",7662
"2384",6811
"2385",7598
"2386",7827
"2387",6629
"2388",6689
"2389",5981
"2390",6836
"2391",7342
"2392",6744
"2393",7791
"2394",7830
"2395",7856
"2396",7745
"2397",7048
"2398",7589
"2399",6682
"2400",6435
"2401",6363
"2402",7265
"2403",6790
"2404",7225
"2405",7492
"2406",7656
"2407",8020
"2408",7649
"2409",5862
"2410",6559
"2411",7432
"2412",6621
"2413",6271
"2414",4907
"2415",6469
"2416",6558
"2417",7832
"2418",6448
"2419",7028
"2420",6969
"2421",6699
"2422",7265
"2423",7502
"2424",7792
"2425",7850
"2426",7484
"2427",7394
"2428",7463
"2429",6330
"2430",6782
"2431",6233
"2432",6612
"2433",7774
"2434",7699
"2435",7626
"2436",7133
"2437",5008
"2438",7600
"2439",8072
"2440",7335
"2441",7157
"2442",6947
"2443",6374
"2444",6750
"2445",7922
"2446",7083
"2447",7613
"2448",7005
"2449",7710
"2450",7795
"2451",7824
"2452",7583
"2453",7444
"2454",7916
"2455",6415
"2456",7984
"2457",7232
"2458",6661
"2459",7093
"2460",7587
"2461",7496
"2462",5925
"2463",7860
"2464",6226
"2465",7485
"2466",7686
"2467",7014
"2468",7005
"2469",7333
"2470",7961
"2471",7843
"2472",7816
"2473",7317
"2474",7395
"2475",6629
"2476",6494
"2477",5029
"2478",7772
"2479",5567
"2480",7141
"2481",6745
"2482",6843
"2483",6744
"2484",7178
"2485",5789
"2486",6887
"2487",6358
"2488",5659
"2489",6990
"2490",7296
"2491",7266
"2492",7157
"2493",5874
"2494",7225
"2495",7201
"2496",7100
"2497",7755
"2498",7892
"2499",7862
"2500",7820
"2501",7555
"2502",7107
"2503",6825
"2504",7351
"2505",7705
"2506",7091
"2507",5280
"2508",6585
"2509",6824
"2510",7212
"2511",7234
"2512",7234
"2513",7212
"2514",5522
"2515",7678
"2516",7380
"2517",6570
"2518",7399
"2519",7706
"2520",7752
"2521",7580
"2522",6507
"2523",7050
"2524",7163
"2525",6552
"2526",6211
"2527",6995
"2528",6891
"2529",7709
"2530",7756
"2531",6509
"2532",7227
"2533",6422
"2534",7331
"2535",7056
"2536",7376
"2537",7122
"2538",7452
"2539",7837
"2540",7405
"2541",7602
"2542",5365
"2543",7560
"2544",7560
"2545",6563
"2546",7379
"2547",7816
"2548",7677
"2549",6870
"2550",6978
"2551",7106
"2552",7213
"2553",6804
"2554",7220
"2555",6391
"2556",6613
"2557",6325
"2558",5420
"2559",7740
"2560",7028
"2561",7813
"2562",7241
"2563",7833
"2564",6749
"2565",7595
"2566",7426
"2567",7783
"2568",7694
"2569",7755
"2570",7689
"2571",7919
"2572",7977
"2573",7830
"2574",7569
"2575",7485
"2576",6522
"2577",7257
"2578",7758
"2579",7660
"2580",7500
"2581",6001
"2582",7580
"2583",7783
"2584",7362
"2585",7293
"2586",6145
"2587",7399
"2588",7429
"2589",6796
"2590",7760
"2591",7740
"2592",7741
"2593",7843
"2594",7401
"2595",7624
"2596",6506
"2597",7590
"2598",7440
"2599",6635
"2600",7503
"2601",7991
"2602",7407
"2603",7910
"2604",7796
"2605",7585
"2606",6288
"2607",6909
"2608",7977
"2609",7590
"2610",7587
"2611",7469
"2612",7760
"2613",7094
"2614",7754
"2615",7889
"2616",7516
"2617",7721
"2618",7727
"2619",7408
"2620",7345
"2621",7628
"2622",7829
"2623",7240
"2624",7151
"2625",7326
"2626",7655
"2627",6675
"2628",7677
"2629",7816
"2630",7125
"2631",7433
"2632",7556
"2633",5231
"2634",7878
"2635",7436
"2636",7338
"2637",7451
"2638",7809
"2639",7682
"2640",6985
"2641",7943
"2642",7412
"2643",7893
"2644",7192
"2645",7687
"2646",7576
"2647",7399
"2648",8072
"2649",7628
"2650",7729
"2651",8088
"2652",7495
"2653",8073
"2654",7374
"2655",7713
"2656",7535
"2657",7292
"2658",7566
"2659",7314
"2660",7682
"2661",7516
"2662",7904
"2663",7106
"2664",7684
"2665",6868
"2666",7555
"2667",6927
"2668",6644
"2669",7562
"2670",7696
"2671",8017
"2672",6261
"2673",6597
"2674",7537
"2675",7558
"2676",7584
"2677",7254
"2678",7376
"2679",7925
"2680",7601
"2681",7332
"2682",6802
"2683",7936
"2684",7703
"2685",7706
"2686",7659
"2687",7395
"2688",7314
"2689",7035
"2690",7497
"2691",6782
"2692",7701
"2693",7702
"2694",6833
"2695",7056
"2696",7744
"2697",7148
"2698",7329
"2699",7446
"2700",7521
"2701",6989
"2702",7873
"2703",7363
"2704",7285
"2705",7575
"2706",6610
"2707",6285
"2708",7591
"2709",7332
"2710",6164
"2711",7408
"2712",7784
"2713",7069
"2714",7831
"2715",7388
"2716",7719
"2717",7655
"2718",7799
"2719",8095
"2720",6953
"2721",7536
"2722",7689
"2723",7560
"2724",7274
"2725",7576
"2726",7847
"2727",7720
"2728",7689
"2729",7868
"2730",7846
"2731",7643
"2732",7748
"2733",7526
"2734",7130
"2735",8211
"2736",7551
"2737",7782
"2738",7483
"2739",7101
"2740",8153
"2741",7540
"2742",7853
"2743",7250
"2744",7566
"2745",7495
"2746",6944
"2747",7632
"2748",7662
"2749",7761
"2750",7869
"2751",7460
"2752",7816
"2753",7927
"2754",7652
"2755",7421
"2756",7706
"2757",6097
"2758",7904
"2759",7222
"2760",7476
"2761",7970
"2762",7748
"2763",7790
"2764",7714
"2765",7671
"2766",7701
"2767",7778
"2768",7514
"2769",7863
"2770",7925
"2771",7484
"2772",7953
"2773",7595
"2774",7226
"2775",7794
"2776",7786
"2777",7047
"2778",7623
"2779",7612
"2780",7700
"2781",7933
"2782",6337
"2783",6406
"2784",6889
"2785",7989
"2786",8278
"2787",7738
"2788",7628
"2789",8027
"2790",7966
"2791",7518
"2792",7771
"2793",7897
"2794",7638
"2795",7807
"2796",7857
"2797",7312
"2798",7844
"2799",7683
"2800",7710
"2801",7457
"2802",7261
"2803",7226
"2804",7562
"2805",7348
"2806",7331
"2807",6806
"2808",7568
"2809",7427
"2810",7476
"2811",7465
"2812",7400
"2813",7608
"2814",8079
"2815",7682
"2816",7486
"2817",7856
"2818",7864
"2819",7873
"2820",7644
"2821",7816
"2822",8082
"2823",5756
"2824",7043
"2825",6707
"2826",7043
"2827",7294
"2828",6724
"2829",7352
"2830",7554
"2831",7484
"2832",7638
"2833",6563
"2834",7463
"2835",7601
"2836",8173
"2837",7854
"2838",8006
"2839",7536
"2840",7473
"2841",7834
"2842",7777
"2843",7441
"2844",7054
"2845",6656
"2846",7532
"2847",7949
"2848",6752
"2849",7382
"2850",7705
"2851",7291
"2852",7544
"2853",8057
"2854",7199
"2855",7647
"2856",7751
"2857",7650
"2858",7516
"2859",6985
"2860",5866
"2861",7477
"2862",7498
"2863",7428
"2864",7930
"2865",7769
"2866",7935
"2867",7791
"2868",7139
"2869",7168
"2870",7379
"2871",7518
"2872",6355
"2873",7079
"2874",7872
"2875",7653
"2876",7570
"2877",7488
"2878",7793
"2879",7820
"2880",7667
"2881",7317
"2882",7236
"2883",6921
"2884",7597
"2885",7636
"2886",7011
"2887",6882
"2888",7443
"2889",7808
"2890",7530
"2891",7719
"2892",7129
"2893",7513
"2894",6681
"2895",7537
"2896",7681
"2897",7801
"2898",8010
"2899",8060
"2900",7628
"2901",7568
"2902",7756
"2903",7279
"2904",7551
"2905",7986
"2906",6974
"2907",7785
"2908",7685
"2909",7309
"2910",7330
"2911",7599
"2912",7341
"2913",6291
"2914",7004
"2915",7666
"2916",7415
"2917",7205
"2918",7828
"2919",7771
"2920",7313
"2921",7826
"2922",7600
"2923",7497
"2924",7565
"2925",7912
"2926",7773
"2927",7534
"2928",7602
"2929",7642
"2930",7546
"2931",7791
"2932",7559
"2933",6604
"2934",7154
"2935",7368
"2936",7785
"2937",6554
"2938",7519
"2939",7407
"2940",7563
"2941",7965
"2942",7842
"2943",7815
"2944",7372
"2945",7805
"2946",7998
"2947",7723
"2948",7672
"2949",7371
"2950",7975
"2951",7822
"2952",7696
"2953",7522
"2954",7482
"2955",7605
"2956",7096
"2957",7657
"2958",6264
"2959",6880
"2960",7355
"2961",7118
"2962",7441
"2963",7700
"2964",7774
"2965",7760
"2966",7897
"2967",7559
"2968",7881
"2969",7577
"2970",7199
"2971",7405
"2972",7774
"2973",7893
"2974",7703
"2975",7813
"2976",7718
"2977",7055
"2978",7895
"2979",6571
"2980",7270
"2981",7407
"2982",7199
"2983",7021
"2984",7982
"2985",7352
"2986",7195
"2987",7369
"2988",6806
"2989",7734
"2990",7609
"2991",7550
"2992",7850
"2993",7799
"2994",7788
"2995",7947
"2996",7833
"2997",7147
"2998",7960
"2999",7730
"3000",7859
"3001",7806
"3002",7693
"3003",7966
"3004",7984
"3005",7874
"3006",7737
"3007",7329
"3008",7479
"3009",7142
"3010",7367
"3011",7864
"3012",7944
"3013",8084
"3014",7856
"3015",7359
"3016",7429
"3017",7918
"3018",7837
"3019",7577
"3020",7724
"3021",7892
"3022",7809
"3023",8005
"3024",7562
"3025",8201
"3026",7784
"3027",7948
"3028",7781
"3029",7938
"3030",7542
"3031",8056
"3032",7610
"3033",7975
"3034",8085
"3035",7550
"3036",3821
"3037",5674
"3038",7607
"3039",7832
"3040",7890
"3041",7261
"3042",7615
"3043",7855
"3044",7768
"3045",8251
"3046",7878
"3047",7839
"3048",7683
"3049",7862
"3050",7902
"3051",7946
"3052",7713
"3053",7967
"3054",7935
"3055",7829
"3056",7904
"3057",8067
"3058",7380
"3059",7441
"3060",8033
"3061",6699
"3062",6555
"3063",7553
"3064",6078
"3065",7621
"3066",7870
"3067",3450
"3068",6769
"3069",7929
"3070",7337
"3071",7961
"3072",7956
"3073",8066
"3074",8106
"3075",8088
"3076",7914
"3077",7947
"3078",7789
"3079",7803
"3080",8007
"3081",7911
"3082",7786
"3083",7625
"3084",7359
"3085",6980
"3086",7281
"3087",7911
"3088",7602
"3089",7599
"3090",7586
"3091",6908
"3092",7363
"3093",6413
"3094",7671
"3095",7740
"3096",7253
"3097",6921
"3098",7362
"3099",8184
"3100",7981
"3101",7923
"3102",7720
"3103",7580
"3104",7952
"3105",7800
"3106",7829
"3107",7868
"3108",7462
"3109",7829
"3110",8134
"3111",5725
"3112",7898
"3113",7784
"3114",7859
"3115",6999
"3116",6491
"3117",7680
"3118",7374
"3119",7938
"3120",8025
"3121",7979
"3122",7348
"3123",7935
"3124",7461
"3125",7748
"3126",7617
"3127",7856
"3128",7747
"3129",7774
"3130",7884
"3131",8106
"3132",8030
"3133",7713
"3134",7448
"3135",7804
"3136",7969
"3137",7615
"3138",7452
"3139",7735
"3140",7598
"3141",7341
"3142",7452
"3143",6890
"3144",7934
"3145",8047
"3146",7787
"3147",7910
"3148",8021
"3149",6824
"3150",6826
"3151",7896
"3152",7784
"3153",7808
"3154",8000
"3155",8064
"3156",8028
"3157",7984
"3158",7667
"3159",7592
"3160",7924
"3161",7804
"3162",7744
"3163",7990
"3164",7980
"3165",7868
"3166",7071
"3167",7421
"3168",7207
"3169",7472
"3170",8134
"3171",7627
"3172",7588
"3173",7928
"3174",8010
"3175",7768
"3176",8075
"3177",8220
"3178",7262
"3179",7982
"3180",7679
"3181",7432
"3182",7502
"3183",7542
"3184",7811
"3185",7786
"3186",8014
"3187",8038
"3188",7719
"3189",7599
"3190",7840
"3191",7832
"3192",7709
"3193",7283
"3194",7735
"3195",7232
"3196",7619
"3197",7452
"3198",7960
"3199",8340
"3200",7997
"3201",7975
"3202",6747
"3203",7230
"3204",7745
"3205",7500
"3206",7564
"3207",8022
"3208",7770
"3209",7941
"3210",7690
"3211",7337
"3212",7252
"3213",7466
"3214",7990
"3215",7606
"3216",7068
"3217",7918
"3218",6753
"3219",5340
"3220",7650
"3221",7637
"3222",4356
"3223",7549
"3224",7496
"3225",7861
"3226",7700
"3227",7509
"3228",8064
"3229",7318
"3230",7765
"3231",7641
"3232",7990
"3233",8030
"3234",8000
"3235",7526
"3236",7495
"3237",7973
"3238",8040
"3239",7919
"3240",7871
"3241",7911
"3242",7904
"3243",7629
"3244",7595
"3245",7749
"3246",8198
"3247",7937
"3248",7557
"3249",7446
"3250",7717
"3251",7225
"3252",7879
"3253",7751
"3254",7606
"3255",7766
"3256",8240
"3257",7611
"3258",7623
"3259",7718
"3260",7852
"3261",7827
"3262",7821
"3263",7979
"3264",7986
"3265",8289
"3266",7102
"3267",7462
"3268",7000
"3269",7439
"3270",7451
"3271",7517
"3272",7647
"3273",7445
"3274",7526
"3275",7692
"3276",8081
"3277",7874
"3278",7759
"3279",7246
"3280",7632
"3281",7391
"3282",7497
"3283",7450
"3284",7302
"3285",7518
"3286",6951
"3287",7459
"3288",7785
"3289",7644
"3290",7801
"3291",7835
"3292",8269
"3293",7650
"3294",7729
"3295",7637
"3296",7832
"3297",7443
"3298",7870
"3299",7961
"3300",8456
"3301",7825
"3302",7508
"3303",7404
"3304",7171
"3305",7588
"3306",7721
"3307",7829
"3308",7966
"3309",8052
"3310",7818
"3311",7557
"3312",7508
"3313",7953
"3314",7752
"3315",7675
"3316",7377
"3317",7273
"3318",7573
"3319",8018
"3320",8348
"3321",8183
"3322",7796
"3323",7441
"3324",5478
"3325",7352
"3326",7743
"3327",7952
"3328",7950
"3329",8176
"3330",8234
"3331",7886
"3332",8092
"3333",7685
"3334",8103
"3335",7750
"3336",7906
"3337",7885
"3338",7164
"3339",7323
"3340",7450
"3341",7385
"3342",6991
"3343",7722
"3344",7341
"3345",8106
"3346",8318
"3347",8186
"3348",8241
"3349",8162
"3350",7963
"3351",7508
"3352",7029
"3353",7683
"3354",7221
"3355",7837
"3356",8034
"3357",8215
"3358",8373
"3359",8164
"3360",8448
"3361",7949
"3362",7914
"3363",7884
"3364",8014
"3365",7660
"3366",7349
"3367",7783
"3368",7422
"3369",7397
"3370",7491
"3371",7319
"3372",7316
"3373",7803
"3374",6967
"3375",7692
"3376",7546
"3377",7989
"3378",8120
"3379",8205
"3380",8243
"3381",8094
"3382",8135
"3383",8083
"3384",7565
"3385",7868
"3386",7593
"3387",7914
"3388",7898
"3389",7859
"3390",7935
"3391",7754
"3392",7682
"3393",7647
"3394",8238
"3395",8177
"3396",8026
"3397",7988
"3398",7543
"3399",7552
"3400",7356
"3401",7275
"3402",7275
"3403",7275
"3404",7275
"3405",6583
"3406",8053
"3407",8120
"3408",8285
"3409",8212
"3410",7815
"3411",7822
"3412",8314
"3413",7829
"3414",7722
"3415",7452
"3416",7750
"3417",7955
"3418",7403
"3419",7094
"3420",7563
"3421",7317
"3422",7357
"3423",8253
"3424",7675
"3425",6924
"3426",7251
"3427",7907
"3428",7982
"3429",8270
"3430",7805
"3431",8042
"3432",8051
"3433",7907
"3434",7896
"3435",8130
"3436",7516
"3437",6468
"3438",7344
"3439",7440
"3440",8139
"3441",7981
"3442",7015
"3443",7358
"3444",7507
"3445",8136
"3446",7588
"3447",7958
"3448",7813
"3449",7803
"3450",7232
"3451",7319
"3452",7366
"3453",7554
"3454",6085
"3455",7949
"3456",7751
"3457",7537
"3458",7914
"3459",8095
"3460",7917
"3461",8066
"3462",8022
"3463",7667
"3464",7406
"3465",7736
"3466",8096
"3467",8336
"3468",8286
"3469",8376
"3470",8358
"3471",7948
"3472",7814
"3473",7829
"3474",8047
"3475",7782
"3476",6153
"3477",7718
"3478",8067
"3479",8153
"3480",7795
"3481",8014
"3482",8027
"3483",7800
"3484",7933
"3485",7984
"3486",8003
"3487",7318
"3488",6160
"3489",7514
"3490",8332
"3491",8456
"3492",8412
"3493",8341
"3494",7902
"3495",7948
"3496",7244
"3497",6575
"3498",6020
"3499",7723
"3500",7803
"3501",8188
"3502",8203
"3503",6632
"3504",7686
"3505",7214
"3506",7990
"3507",7938
"3508",7976
"3509",7835
"3510",8087
"3511",7826
"3512",7475
"3513",7808
"3514",7689
"3515",8385
"3516",8486
"3517",8438
"3518",8481
"3519",8476
"3520",8384
"3521",8329
"3522",8164
"3523",8106
"3524",7561
"3525",7761
"3526",6380
"3527",7234
"3528",7861
"3529",8210
"3530",8023
"3531",7675
"3532",7672
"3533",7886
"3534",7968
"3535",7913
"3536",7694
"3537",7244
"3538",8069
"3539",8428
"3540",8567
"3541",8419
"3542",8404
"3543",8395
"3544",8225
"3545",7800
"3546",7855
"3547",8049
"3548",7529
"3549",7151
"3550",7425
"3551",7621
"3552",7427
"3553",7344
"3554",7259
"3555",7976
"3556",7621
"3557",8201
"3558",7828
"3559",7309
"3560",7271
"3561",7405
"3562",7989
"3563",7484
"3564",7805
"3565",7591
"3566",7838
"3567",7994
"3568",7741
"3569",7939
"3570",7493
"3571",7767
"3572",7751
"3573",7896
"3574",7216
"3575",7591
"3576",7993
"3577",7910
"3578",6518
"3579",6995
"3580",7411
"3581",7998
"3582",8516
"3583",8476
"3584",8364
"3585",7737
"3586",8119
"3587",8336
"3588",7689
"3589",7596
"3590",7855
"3591",7792
"3592",7609
"3593",7689
"3594",7392
"3595",7227
"3596",5921
"3597",7543
"3598",8000
"3599",7887
"3600",7809
"3601",7417
"3602",7723
"3603",7884
"3604",7633
"3605",7703
"3606",7938
"3607",7875
"3608",7618
"3609",7791
"3610",7671
"3611",7164
"3612",7075
"3613",7382
"3614",7829
"3615",8173
"3616",8328
"3617",8321
"3618",8452
"3619",7919
"3620",7377
"3621",8194
"3622",8151
"3623",8077
"3624",8118
"3625",7591
"3626",7354
"3627",7911
"3628",7608
"3629",7491
"3630",7753
"3631",7481
"3632",7472
"3633",7890
"3634",7441
"3635",7740
"3636",7790
"3637",7982
"3638",7831
"3639",7600
"3640",7623
"3641",7568
"3642",7555
"3643",8081
"3644",7606
"3645",7974
"3646",8204
"3647",8092
"3648",7777
"3649",7403
"3650",7329
"3651",7560
"3652",8208
"3653",8055
"3654",7493
"3655",7546
"3656",7916
"3657",6756
"3658",7643
"3659",7488
"3660",7681
"3661",7772
"3662",7732
"3663",7952
"3664",7921
"3665",7707
"3666",7811
"3667",6022
"3668",5556
"3669",7255
"3670",7131
"3671",7381
"3672",7557
"3673",8032
"3674",7770
"3675",8195
"3676",7998
"3677",8191
"3678",7380
"3679",7218
"3680",7241
"3681",7708
"3682",7448
"3683",7118
"3684",7549
"3685",7649
"3686",7768
"3687",7663
"3688",7772
"3689",7695
"3690",7700
"3691",6663
"3692",6899
"3693",5697
"3694",7639
"3695",7729
"3696",7927
"3697",7672
"3698",7831
"3699",7664
"3700",7835
"3701",7396
"3702",6607
"3703",7123
"3704",7130
"3705",7577
"3706",6561
"3707",7706
"3708",7490
"3709",7243
"3710",7771
"3711",7091
"3712",8100
"3713",7630
"3714",7928
"3715",7643
"3716",7870
"3717",5493
"3718",6761
"3719",7456
"3720",7664
"3721",7248
"3722",7730
"3723",7767
"3724",7663
"3725",7464
"3726",7717
"3727",7868
"3728",7848
"3729",7228
"3730",7774
"3731",7367
"3732",6821
"3733",7714
"3734",6340
"3735",7080
"3736",7593
"3737",7543
"3738",7683
"3739",7956
"3740",7581
"3741",7043
"3742",7600
"3743",7161
"3744",7839
"3745",7757
"3746",7636
"3747",7983
"3748",7716
"3749",7745
"3750",7506
"3751",7503
"3752",7790
"3753",7850
"3754",7600
"3755",7399
"3756",7183
"3757",7337
"3758",7326
"3759",7610
"3760",7344
"3761",6801
"3762",6709
"3763",7020
"3764",7749
"3765",7805
"3766",8160
"3767",8285
"3768",8062
"3769",7832
"3770",7378
"3771",7474
"3772",7841
"3773",7835
"3774",7733
"3775",8130
"3776",8054
"3777",4978
"3778",7566
"3779",7903
"3780",7202
"3781",7862
"3782",7724
"3783",7431
"3784",7735
"3785",7236
"3786",7236
"3787",7457
"3788",7115
"3789",7745
"3790",7500
"3791",8199
"3792",6779
"3793",7459
"3794",7941
"3795",8051
"3796",7437
"3797",7781
"3798",7870
"3799",7636
"3800",7034
"3801",7449
"3802",7637
"3803",7921
"3804",7864
"3805",7789
"3806",7826
"3807",7400
"3808",7769
"3809",7518
"3810",7587
"3811",7648
"3812",8083
"3813",7604
"3814",7881
"3815",7662
"3816",8085
"3817",7299
"3818",8028
"3819",8161
"3820",8187
"3821",7533
"3822",7811
"3823",7878
"3824",7763
"3825",6685
"3826",8132
"3827",7878
"3828",7962
"3829",7765
"3830",6726
"3831",7685
"3832",7846
"3833",8131
"3834",7168
"3835",7488
"3836",7020
"3837",7392
"3838",7871
"3839",7680
"3840",7964
"3841",7809
"3842",7958
"3843",6888
"3844",7736
"3845",7936
"3846",7681
"3847",8080
"3848",7944
"3849",7560
"3850",8092
"3851",7827
"3852",7116
"3853",7405
"3854",7990
"3855",8179
"3856",7551
"3857",7626
"3858",8091
"3859",7785
"3860",7317
"3861",7020
"3862",7702
"3863",7998
"3864",7817
"3865",7989
"3866",7958
"3867",7881
"3868",7546
"3869",7848
"3870",7710
"3871",7857
"3872",7998
"3873",8047
"3874",7394
"3875",6799
"3876",7700
"3877",7018
"3878",7420
"3879",7704
"3880",7814
"3881",7409
"3882",7384
"3883",7741
"3884",7769
"3885",6229
"3886",7727
"3887",7748
"3888",6200
"3889",7414
"3890",7726
"3891",7599
"3892",6685
"3893",7715
"3894",7779
"3895",7653
"3896",4410
"3897",7148
"3898",7274
"3899",7753
"3900",7530
"3901",7473
"3902",7524
"3903",5549
"3904",7972
"3905",7870
"3906",7996
"3907",7738
"3908",6575
"3909",7792
"3910",7362
"3911",7584
"3912",6163
"3913",5664
"3914",7594
"3915",7693
"3916",7937
"3917",6793
"3918",7281
"3919",7566
"3920",7678
"3921",7472
"3922",8010
"3923",7523
"3924",7932
"3925",7204
"3926",7771
"3927",7698
"3928",7817
"3929",7420
"3930",7895
"3931",8110
"3932",8150
"3933",6941
"3934",7736
"3935",7878
"3936",7416
"3937",7403
"3938",7419
"3939",7477
"3940",8278
"3941",8174
"3942",8246
"3943",7805
"3944",8202
"3945",7120
"3946",7673
"3947",5833
"3948",7047
"3949",7489
"3950",7894
"3951",7656
"3952",6593
"3953",7817
"3954",7466
"3955",7679
"3956",7161
"3957",7738
"3958",7873
"3959",7946
"3960",7294
"3961",6841
"3962",6846
"3963",7651
"3964",7243
"3965",7732
"3966",7292
"3967",7467
"3968",6539
"3969",7887
"3970",8149
"3971",6391
"3972",7853
"3973",7912
"3974",7725
"3975",7893
"3976",7053
"3977",7158
"3978",7890
"3979",7849
"3980",6918
"3981",7525
"3982",6721
"3983",6369
"3984",6471
"3985",7527
"3986",8555
"3987",8416
"3988",7735
"3989",7802
"3990",7394
"3991",7783
"3992",7054
"3993",7505
"3994",7557
"3995",7589
"3996",7837
"3997",7539
"3998",7108
"3999",7905
"4000",8066
"4001",8226
"4002",8270
"4003",7477
"4004",8038
"4005",8065
"4006",7704
"4007",7175
"4008",8251
"4009",8176
"4010",7952
"4011",7611
"4012",7745
"4013",7440
"4014",7593
"4015",7928
"4016",7548
"4017",7560
"4018",7913
"4019",7863
"4020",7690
"4021",7200
"4022",7236
"4023",7284
"4024",8340
"4025",7294
"4026",8199
"4027",7847
"4028",8285
"4029",8154
"4030",7527
"4031",8167
"4032",8369
"4033",8081
"4034",7859
"4035",8378
"4036",7594
"4037",7439
"4038",7569
"4039",7116
"4040",7782
"4041",7863
"4042",7592
"4043",6180
"4044",7115
"4045",7889
"4046",7588
"4047",7339
"4048",7811
"4049",7292
"4050",6851
"4051",6103
"4052",8111
"4053",7996
"4054",6324
"4055",7619
"4056",8201
"4057",8201
"4058",8351
"4059",8365
"4060",7899
"4061",7948
"4062",7698
"4063",8176
"4064",7444
"4065",7488
"4066",5958
"4067",8035
"4068",8157
"4069",7572
"4070",7267
"4071",6960
"4072",7047
"4073",7724
"4074",7471
"4075",7569
"4076",7513
"4077",7905
"4078",7632
"4079",7747
"4080",7178
"4081",6621
"4082",8083
"4083",7559
"4084",7515
"4085",8003
"4086",8231
"4087",8068
"4088",8327
"4089",8205
"4090",8222
"4091",7721
"4092",7949
"4093",8111
"4094",7878
"4095",7776
"4096",7674
"4097",7174
"4098",8123
"4099",7637
"4100",8111
"4101",5882
"4102",7769
"4103",8397
"4104",8205
"4105",8142
"4106",7369
"4107",7752
"4108",7206
"4109",7240
"4110",7552
"4111",8271
"4112",8260
"4113",7698
"4114",7739
"4115",7551
"4116",7228
"4117",7576
"4118",7998
"4119",7042
"4120",7350
"4121",8167
"4122",7809
"4123",8105
"4124",8078
"4125",7630
"4126",7633
"4127",7748
"4128",7966
"4129",8294
"4130",7486
"4131",8242
"4132",7643
"4133",7837
"4134",7780
"4135",3197
"4136",6141
"4137",7024
